id,pull_province,pull_municipal_city,pull_item,harmonized_nsu_unit,weighing_approach,item_nsu_hetero_type,unit,weight,raw_canonical,published,corrected_unit,magnitude_corrected,decades_moved,snap_rule,snap_referee,snap_block,disputed,step1_flagged,unusable,any_uncertainty,cleaning_notes
7062,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,725.0,725.0,725.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7054,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,570.0,570.0,570.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7066,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,275.0,275.0,275.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7075,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,505.0,505.0,505.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7055,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,615.0,615.0,615.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7067,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7076,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,605.0,605.0,605.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7077,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,650.0,650.0,650.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7056,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7068,ILOILO,GUIMBAL,cabbage,pieces or units,"Size-based (small, medium, large)",large_size,2,570.0,570.0,570.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7089,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,80.0,80.0,80.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7084,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,155.0,155.0,155.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7088,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,150.0,150.0,150.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7083,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,65.0,65.0,65.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7082,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,115.0,115.0,115.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7087,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,135.0,135.0,135.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7085,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,265.0,265.0,265.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7086,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7081,ILOILO,GUIMBAL,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,245.0,245.0,245.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7090,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,60.0,60.0,60.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7111,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,60.0,60.0,60.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7105,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,100.0,100.0,100.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7106,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7112,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,115.0,115.0,115.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7091,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,110.0,110.0,110.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7113,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,205.0,205.0,205.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7092,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,230.0,230.0,230.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7107,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,175.0,175.0,175.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7108,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,65.0,65.0,65.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7099,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,95.0,95.0,95.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7100,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7109,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,135.0,135.0,135.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7110,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,185.0,185.0,185.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7101,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,240.0,240.0,240.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7093,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,100.0,100.0,100.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7102,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7096,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,115.0,115.0,115.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7094,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7097,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,120.0,120.0,120.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7103,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7104,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,200.0,200.0,200.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7095,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,275.0,275.0,275.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7098,ILOILO,GUIMBAL,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,190.0,190.0,190.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7119,ILOILO,GUIMBAL,chicken,bilog,"Size-based (small, medium, large)",small_size,2,210.0,210.0,2100.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
7115,ILOILO,GUIMBAL,chicken,bilog,"Size-based (small, medium, large)",small_size,2,200.0,200.0,2000.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
7118,ILOILO,GUIMBAL,chicken,bilog,"Size-based (small, medium, large)",small_size,2,190.0,190.0,1900.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
7116,ILOILO,GUIMBAL,chicken,bilog,"Size-based (small, medium, large)",small_size,2,195.0,195.0,1950.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
7114,ILOILO,GUIMBAL,chicken,bilog,"Size-based (small, medium, large)",small_size,2,220.0,220.0,2200.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
7117,ILOILO,GUIMBAL,chicken,bilog,"Size-based (small, medium, large)",small_size,2,200.0,200.0,2000.0,g,True,1.0,log10 median,prov_hetero,0,False,False,False,False,
7126,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,805.0,805.0,805.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7120,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,880.0,880.0,880.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7123,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,835.0,835.0,835.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7127,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,2,1315.0,1315.0,1315.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7124,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,2,890.0,890.0,890.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7121,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,2,925.0,925.0,925.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7128,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1490.0,1490.0,1490.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7125,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1575.0,1575.0,1575.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7122,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1640.0,1640.0,1640.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7129,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",small_size,2,1135.0,1135.0,1135.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7130,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",medium_size,2,1225.0,1225.0,1225.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7131,ILOILO,GUIMBAL,chicken,whole (chicken),"Size-based (small, medium, large)",large_size,2,1425.0,1425.0,1425.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7137,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,460.0,460.0,460.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7132,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,390.0,390.0,390.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7140,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,530.0,530.0,530.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7133,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,460.0,460.0,460.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7141,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,635.0,635.0,635.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7138,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",medium_size,2,565.0,565.0,565.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7134,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,590.0,590.0,590.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7142,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,650.0,650.0,650.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7139,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,785.0,785.0,785.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7136,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",small_size,2,95.0,95.0,95.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7135,ILOILO,GUIMBAL,fresh fish,pieces or units,"Size-based (small, medium, large)",large_size,2,3505.0,3505.0,351.0,g,True,-1.0,log10 median,cell,0,False,False,False,False,
7145,ILOILO,GUIMBAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,"Size-based (small, medium, large)",small_size,2,90.0,90.0,90.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7144,ILOILO,GUIMBAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,"Size-based (small, medium, large)",medium_size,2,135.0,135.0,135.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7143,ILOILO,GUIMBAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,"Size-based (small, medium, large)",medium_size,2,110.0,110.0,110.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7146,ILOILO,GUIMBAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,"Size-based (small, medium, large)",small_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7149,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,765.0,765.0,765.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7156,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,665.0,665.0,665.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7147,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,600.0,600.0,600.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7157,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,675.0,675.0,675.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7148,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,645.0,645.0,645.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7158,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,640.0,640.0,640.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7150,ILOILO,GUIMBAL,loaf bread,large packs,"Size-based (small, medium, large)",large_size,2,635.0,635.0,635.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7161,ILOILO,GUIMBAL,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,475.0,475.0,475.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7159,ILOILO,GUIMBAL,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,475.0,475.0,475.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7163,ILOILO,GUIMBAL,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,390.0,390.0,390.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7162,ILOILO,GUIMBAL,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,465.0,465.0,465.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7160,ILOILO,GUIMBAL,loaf bread,medium packs,"Size-based (small, medium, large)",medium_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7155,ILOILO,GUIMBAL,loaf bread,small packs,"Size-based (small, medium, large)",medium_size,2,575.0,575.0,575.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7154,ILOILO,GUIMBAL,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,320.0,320.0,320.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7153,ILOILO,GUIMBAL,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,205.0,205.0,205.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7151,ILOILO,GUIMBAL,loaf bread,small packs,"Size-based (small, medium, large)",small_size,2,450.0,450.0,450.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7152,ILOILO,GUIMBAL,loaf bread,small packs,"Size-based (small, medium, large)",large_size,2,720.0,720.0,720.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7173,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,160.0,160.0,160.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7164,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,150.0,150.0,150.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7170,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,1,190.0,190000.0,190.0,g,True,-3.0,log10 median,cell,0,False,False,False,False,
7171,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,325.0,325.0,325.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7165,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,275.0,275.0,275.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7168,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,335.0,335.0,335.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7172,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",large_size,2,550.0,550.0,550.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7174,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",large_size,2,325.0,325.0,325.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7166,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",large_size,2,550.0,550.0,550.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7167,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,185.0,185.0,185.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7175,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",small_size,2,185.0,185.0,185.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7176,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,330.0,330.0,330.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7169,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,340.0,340.0,340.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7178,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",medium_size,2,320.0,320.0,320.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7177,ILOILO,GUIMBAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,"Size-based (small, medium, large)",large_size,2,630.0,630.0,630.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7179,ILOILO,GUIMBAL,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,375.0,375.0,375.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7182,ILOILO,GUIMBAL,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,380.0,380.0,380.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7181,ILOILO,GUIMBAL,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,400.0,400.0,400.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7180,ILOILO,GUIMBAL,rice,salmon,"Conventional NSU (eg. ganta, salmon, salop)",conventional_nsu,2,360.0,360.0,360.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7183,ILOILO,IGBARAS,beef,intestine,"Price-quantity based (lower, median, higher price)",province_median,1,2060.0,2.06e+06,2060.0,g,True,-3.0,whole number,,1,True,True,False,True,
7185,ILOILO,IGBARAS,cabbage,pieces or units,"Size-based (small, medium, large)",small_size,2,550.0,550.0,550.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7184,ILOILO,IGBARAS,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,595.0,595.0,595.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7186,ILOILO,IGBARAS,cabbage,pieces or units,"Size-based (small, medium, large)",medium_size,2,815.0,815.0,815.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7187,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",small_size,2,70.0,70.0,70.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7189,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",small_size,2,75.0,75.0,75.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7191,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",small_size,2,115.0,115.0,115.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7190,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",medium_size,2,155.0,155.0,155.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7188,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",medium_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7192,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",medium_size,2,280.0,280.0,280.0,g,False,0.0,log10 median,prov_hetero,1,True,True,False,True,
7193,ILOILO,IGBARAS,camote,bilog,"Size-based (small, medium, large)",large_size,2,445.0,445.0,445.0,g,False,0.0,log10 median,prov_hetero,1,True,False,False,True,
7196,ILOILO,IGBARAS,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,105.0,105.0,105.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7194,ILOILO,IGBARAS,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,105.0,105.0,105.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7195,ILOILO,IGBARAS,camote tops,bugkos,"Size-based (small, medium, large)",small_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7197,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7200,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,95.0,95.0,95.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7203,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",small_size,2,65.0,65.0,65.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7201,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,150.0,150.0,150.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7198,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,180.0,180.0,180.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7204,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",medium_size,2,140.0,140.0,140.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7205,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,220.0,220.0,220.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7199,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,340.0,340.0,340.0,g,False,0.0,log10 median,cell,1,True,True,False,True,
7202,ILOILO,IGBARAS,carrot,pieces or units,"Size-based (small, medium, large)",large_size,2,280.0,280.0,280.0,g,False,0.0,log10 median,cell,0,False,True,False,True,
7206,ILOILO,IGBARAS,carrot,putos (mix vegetable),"Size-based (small, medium, large)",small_size,2,155.0,155.0,155.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
7207,ILOILO,IGBARAS,carrot,putos (mix vegetable),"Size-based (small, medium, large)",small_size,2,125.0,125.0,125.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
7208,ILOILO,IGBARAS,carrot,putos (mix vegetable),"Size-based (small, medium, large)",small_size,2,195.0,195.0,195.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
7211,ILOILO,IGBARAS,chicken,bilog,"Size-based (small, medium, large)",small_size,2,575.0,575.0,575.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7213,ILOILO,IGBARAS,chicken,bilog,"Size-based (small, medium, large)",small_size,2,935.0,935.0,935.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7212,ILOILO,IGBARAS,chicken,bilog,"Size-based (small, medium, large)",medium_size,2,870.0,870.0,870.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7210,ILOILO,IGBARAS,chicken,bilog,"Size-based (small, medium, large)",medium_size,2,1050.0,1050.0,1050.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7209,ILOILO,IGBARAS,chicken,bilog,"Size-based (small, medium, large)",medium_size,1,1.29,1290.0,1290.0,g,False,0.0,log10 median,prov_hetero,0,False,False,False,False,
7216,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,48.0,48.0,48.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7220,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,32.0,32.0,32.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7215,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,30.0,30.0,30.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7219,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,30.0,30.0,30.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7218,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,28.0,28.0,28.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7214,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,48.0,48.0,48.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7217,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",pieces or units,"Size-based (small, medium, large)",small_size,2,48.0,48.0,48.0,g,False,0.0,log10 median,cell,0,False,False,False,False,
7227,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",putos,"Size-based (small, medium, large)",small_size,2,45.0,45.0,45.0,g,False,0.0,log10 median,prov_hetero,0,False,True,False,True,
