province,pull_municipal_city,cons_name,harmonized_nsu_unit,n_price_spellings,n_weighed,n_unweighed,n_ms_weighings,kind
ANTIQUE,SIBALOM,chicken,bilog,1,1,0,7,all spellings weighed
ANTIQUE,SIBALOM,chicken,pieces or units,1,1,0,8,all spellings weighed
ANTIQUE,SIBALOM,chicken,whole (chicken),2,0,2,0,no weighed spelling at all
ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,12,all spellings weighed
ANTIQUE,SIBALOM,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,18,all spellings weighed
ANTIQUE,SIBALOM,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,4,all spellings weighed
ANTIQUE,SIBALOM,fresh fish,pieces or units,1,1,0,9,all spellings weighed
ANTIQUE,SIBALOM,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",apa,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,6,MIXED
ANTIQUE,SIBALOM,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,3,all spellings weighed
ANTIQUE,SIBALOM,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,4,1,3,5,MIXED
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",14 tasa,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",7 ball,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",boll,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",coconut wine,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,9,all spellings weighed
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,9,all spellings weighed
ANTIQUE,SIBALOM,"liquor (e.g, whisky, coconut wine)",takal ng tuba,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,loaf bread,large packs,2,1,1,6,MIXED
ANTIQUE,SIBALOM,loaf bread,medium packs,2,1,1,7,MIXED
ANTIQUE,SIBALOM,loaf bread,small packs,2,1,1,6,MIXED
ANTIQUE,SIBALOM,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,mango,pieces or units,2,1,1,13,MIXED
ANTIQUE,SIBALOM,"prawns, lobster, shrimp",tumpok,1,1,0,3,all spellings weighed
ANTIQUE,SIBALOM,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,5,all spellings weighed
ANTIQUE,SIBALOM,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,8,all spellings weighed
ANTIQUE,SIBALOM,rice,gantang,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,SIBALOM,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,TIBIAO,beer,case,1,0,1,0,no weighed spelling at all
ANTIQUE,TIBIAO,cabbage,pieces or units,1,1,0,16,all spellings weighed
ANTIQUE,TIBIAO,camote,bilog,1,1,0,9,all spellings weighed
ANTIQUE,TIBIAO,camote tops,bugkos,1,1,0,6,all spellings weighed
ANTIQUE,TIBIAO,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,TIBIAO,carrot,pieces or units,1,1,0,11,all spellings weighed
ANTIQUE,TIBIAO,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,TIBIAO,chicken,pieces or units,1,1,0,2,all spellings weighed
ANTIQUE,TIBIAO,chicken,whole (chicken),2,1,1,2,MIXED
ANTIQUE,TIBIAO,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,6,all spellings weighed
ANTIQUE,TIBIAO,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,6,all spellings weighed
ANTIQUE,TIBIAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
ANTIQUE,TIBIAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,3,MIXED
ANTIQUE,TIBIAO,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
ANTIQUE,TIBIAO,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,6,all spellings weighed
ANTIQUE,TIBIAO,loaf bread,large packs,2,1,1,3,MIXED
ANTIQUE,TIBIAO,loaf bread,medium packs,1,1,0,3,all spellings weighed
ANTIQUE,TIBIAO,loaf bread,small packs,1,1,0,4,all spellings weighed
ANTIQUE,TIBIAO,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,TIBIAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
ANTIQUE,TIBIAO,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,TIBIAO,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,cabbage,pieces or units,2,1,1,20,MIXED
ANTIQUE,TOBIAS FORNIER,camote,bilog,1,1,0,13,all spellings weighed
ANTIQUE,TOBIAS FORNIER,camote tops,bugkos,1,1,0,5,all spellings weighed
ANTIQUE,TOBIAS FORNIER,camote tops,bundle,1,1,0,3,all spellings weighed
ANTIQUE,TOBIAS FORNIER,carrot,pieces or units,2,1,1,15,MIXED
ANTIQUE,TOBIAS FORNIER,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,chicken,pieces or units,1,1,0,2,all spellings weighed
ANTIQUE,TOBIAS FORNIER,chicken,whole (chicken),3,1,2,10,MIXED
ANTIQUE,TOBIAS FORNIER,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,8,all spellings weighed
ANTIQUE,TOBIAS FORNIER,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,12,all spellings weighed
ANTIQUE,TOBIAS FORNIER,fresh fish,pieces or units,1,1,0,7,all spellings weighed
ANTIQUE,TOBIAS FORNIER,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,0,2,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,5,all spellings weighed
ANTIQUE,TOBIAS FORNIER,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,3,1,2,4,MIXED
ANTIQUE,TOBIAS FORNIER,"liquor (e.g, whisky, coconut wine)",lipid/lapad,2,1,1,8,MIXED
ANTIQUE,TOBIAS FORNIER,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,10,all spellings weighed
ANTIQUE,TOBIAS FORNIER,loaf bread,large packs,2,1,1,3,MIXED
ANTIQUE,TOBIAS FORNIER,loaf bread,medium packs,1,1,0,4,all spellings weighed
ANTIQUE,TOBIAS FORNIER,loaf bread,small packs,1,1,0,1,all spellings weighed
ANTIQUE,TOBIAS FORNIER,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,mango,pieces or units,1,1,0,6,all spellings weighed
ANTIQUE,TOBIAS FORNIER,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,1,0,13,all spellings weighed
ANTIQUE,TOBIAS FORNIER,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,1,1,0,2,all spellings weighed
ANTIQUE,TOBIAS FORNIER,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
ANTIQUE,TOBIAS FORNIER,rice,gantang,1,1,0,3,all spellings weighed
ANTIQUE,TOBIAS FORNIER,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,TOBIAS FORNIER,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,VALDERRAMA,cabbage,pieces or units,2,1,1,21,MIXED
ANTIQUE,VALDERRAMA,camote tops,bugkos,1,1,0,3,all spellings weighed
ANTIQUE,VALDERRAMA,camote tops,bundle,1,1,0,1,all spellings weighed
ANTIQUE,VALDERRAMA,carrot,pieces or units,2,1,1,11,MIXED
ANTIQUE,VALDERRAMA,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,VALDERRAMA,chicken,pieces or units,1,1,0,4,all spellings weighed
ANTIQUE,VALDERRAMA,chicken,whole (chicken),2,1,1,6,MIXED
ANTIQUE,VALDERRAMA,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,12,all spellings weighed
ANTIQUE,VALDERRAMA,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,6,all spellings weighed
ANTIQUE,VALDERRAMA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,20,all spellings weighed
ANTIQUE,VALDERRAMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,4,MIXED
ANTIQUE,VALDERRAMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,3,MIXED
ANTIQUE,VALDERRAMA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,7,all spellings weighed
ANTIQUE,VALDERRAMA,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,14,all spellings weighed
ANTIQUE,VALDERRAMA,loaf bread,medium packs,1,1,0,1,all spellings weighed
ANTIQUE,VALDERRAMA,loaf bread,small packs,1,1,0,1,all spellings weighed
ANTIQUE,VALDERRAMA,loaf bread,tama-tama nga putos,1,1,0,1,all spellings weighed
ANTIQUE,VALDERRAMA,"prawns, lobster, shrimp",plastic,1,0,1,0,no weighed spelling at all
ANTIQUE,VALDERRAMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,2,1,1,7,MIXED
ANTIQUE,VALDERRAMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,VALDERRAMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
ANTIQUE,VALDERRAMA,rice,salmon,1,0,1,0,no weighed spelling at all
CAPIZ,CUARTERO,cabbage,pieces or units,1,1,0,10,all spellings weighed
CAPIZ,CUARTERO,camote tops,bugkos,1,1,0,9,all spellings weighed
CAPIZ,CUARTERO,carrot,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,CUARTERO,chicken,bilog,1,1,0,3,all spellings weighed
CAPIZ,CUARTERO,chicken,pieces or units,1,1,0,8,all spellings weighed
CAPIZ,CUARTERO,chicken,whole (chicken),1,1,0,9,all spellings weighed
CAPIZ,CUARTERO,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,4,all spellings weighed
CAPIZ,CUARTERO,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,4,all spellings weighed
CAPIZ,CUARTERO,fresh fish,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,CUARTERO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,1,0,2,all spellings weighed
CAPIZ,CUARTERO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,CUARTERO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,3,all spellings weighed
CAPIZ,CUARTERO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,0,1,0,no weighed spelling at all
CAPIZ,CUARTERO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tupperware,1,1,0,2,all spellings weighed
CAPIZ,CUARTERO,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,4,all spellings weighed
CAPIZ,CUARTERO,loaf bread,large packs,2,2,0,5,all spellings weighed
CAPIZ,CUARTERO,loaf bread,medium packs,1,1,0,5,all spellings weighed
CAPIZ,CUARTERO,loaf bread,small packs,2,1,1,2,MIXED
CAPIZ,CUARTERO,mango,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,CUARTERO,"prawns, lobster, shrimp",tumpok,1,1,0,6,all spellings weighed
CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
CAPIZ,CUARTERO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,7,all spellings weighed
CAPIZ,CUARTERO,rice,salmon,1,0,1,0,no weighed spelling at all
CAPIZ,DAO,cabbage,pieces or units,1,1,0,7,all spellings weighed
CAPIZ,DAO,cabbage,putos (mix vegetable),2,1,1,2,MIXED
CAPIZ,DAO,cabbage,small packs,1,0,1,0,no weighed spelling at all
CAPIZ,DAO,camote,bilog,1,1,0,6,all spellings weighed
CAPIZ,DAO,camote tops,bugkos,1,1,0,1,all spellings weighed
CAPIZ,DAO,carrot,pieces or units,1,1,0,8,all spellings weighed
CAPIZ,DAO,carrot,putos (mix vegetable),1,0,1,0,no weighed spelling at all
CAPIZ,DAO,chicken,bilog,1,1,0,2,all spellings weighed
CAPIZ,DAO,chicken,whole (chicken),1,1,0,4,all spellings weighed
CAPIZ,DAO,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,4,all spellings weighed
CAPIZ,DAO,fresh fish,pieces or units,1,1,0,6,all spellings weighed
CAPIZ,DAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,2,all spellings weighed
CAPIZ,DAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,1,all spellings weighed
CAPIZ,DAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,1,all spellings weighed
CAPIZ,DAO,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,3,all spellings weighed
CAPIZ,DAO,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,3,all spellings weighed
CAPIZ,DAO,loaf bread,large packs,1,1,0,1,all spellings weighed
CAPIZ,DAO,loaf bread,medium packs,1,1,0,2,all spellings weighed
CAPIZ,DAO,loaf bread,small packs,1,1,0,3,all spellings weighed
CAPIZ,DAO,mango,pieces or units,1,1,0,7,all spellings weighed
CAPIZ,DAO,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
CAPIZ,DAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
CAPIZ,DAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,0,1,0,no weighed spelling at all
CAPIZ,DAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,2,all spellings weighed
CAPIZ,DUMALAG,cabbage,pack,1,1,0,2,all spellings weighed
CAPIZ,DUMALAG,cabbage,pieces or units,1,1,0,17,all spellings weighed
CAPIZ,DUMALAG,camote,bilog,1,1,0,4,all spellings weighed
CAPIZ,DUMALAG,camote tops,bugkos,1,1,0,2,all spellings weighed
CAPIZ,DUMALAG,camote tops,bundle,1,0,1,0,no weighed spelling at all
CAPIZ,DUMALAG,carrot,pieces or units,1,1,0,14,all spellings weighed
CAPIZ,DUMALAG,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,DUMALAG,chicken,whole (chicken),1,1,0,5,all spellings weighed
CAPIZ,DUMALAG,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,6,all spellings weighed
CAPIZ,DUMALAG,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,4,all spellings weighed
CAPIZ,DUMALAG,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,1,all spellings weighed
CAPIZ,DUMALAG,fresh fish,pack,1,0,1,0,no weighed spelling at all
CAPIZ,DUMALAG,fresh fish,pieces or units,1,1,0,4,all spellings weighed
CAPIZ,DUMALAG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,DUMALAG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
CAPIZ,DUMALAG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,2,MIXED
CAPIZ,DUMALAG,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,5,all spellings weighed
CAPIZ,DUMALAG,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,2,all spellings weighed
CAPIZ,DUMALAG,loaf bread,large packs,2,1,1,3,MIXED
CAPIZ,DUMALAG,loaf bread,medium packs,1,1,0,5,all spellings weighed
CAPIZ,DUMALAG,loaf bread,small packs,2,1,1,2,MIXED
CAPIZ,DUMALAG,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,DUMALAG,mango,pieces or units,1,1,0,8,all spellings weighed
CAPIZ,DUMALAG,"mineral or spring water, all drinking water sold in containers",container,1,1,0,1,all spellings weighed
CAPIZ,DUMALAG,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
CAPIZ,DUMALAG,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
CAPIZ,DUMALAG,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,3,all spellings weighed
CAPIZ,DUMALAG,rice,letse,1,0,1,0,no weighed spelling at all
CAPIZ,DUMARAO,cabbage,pack,2,2,0,5,all spellings weighed
CAPIZ,DUMARAO,cabbage,pieces or units,1,1,0,7,all spellings weighed
CAPIZ,DUMARAO,camote tops,bugkos,1,1,0,1,all spellings weighed
CAPIZ,DUMARAO,camote tops,bundle,1,0,1,0,no weighed spelling at all
CAPIZ,DUMARAO,carrot,pack,1,0,1,0,no weighed spelling at all
CAPIZ,DUMARAO,carrot,pieces or units,1,1,0,5,all spellings weighed
CAPIZ,DUMARAO,chicken,bilog,1,1,0,2,all spellings weighed
CAPIZ,DUMARAO,chicken,whole (chicken),2,0,2,0,no weighed spelling at all
CAPIZ,DUMARAO,fresh fish,pack,1,1,0,1,all spellings weighed
CAPIZ,DUMARAO,fresh fish,pieces or units,1,1,0,1,all spellings weighed
CAPIZ,DUMARAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,2,all spellings weighed
CAPIZ,DUMARAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,1,all spellings weighed
CAPIZ,DUMARAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
CAPIZ,DUMARAO,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,3,all spellings weighed
CAPIZ,DUMARAO,loaf bread,large packs,1,1,0,2,all spellings weighed
CAPIZ,DUMARAO,loaf bread,medium packs,1,1,0,5,all spellings weighed
CAPIZ,DUMARAO,loaf bread,small packs,1,1,0,2,all spellings weighed
CAPIZ,DUMARAO,mango,pieces or units,1,1,0,6,all spellings weighed
CAPIZ,DUMARAO,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
CAPIZ,DUMARAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
CAPIZ,DUMARAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,2,all spellings weighed
CAPIZ,DUMARAO,rice,letse,1,0,1,0,no weighed spelling at all
CAPIZ,DUMARAO,rice,salmon,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,cabbage,pieces or units,1,1,0,18,all spellings weighed
CAPIZ,IVISAN,camote,bilog,1,1,0,9,all spellings weighed
CAPIZ,IVISAN,camote tops,bugkos,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,camote tops,bundle,1,1,0,3,all spellings weighed
CAPIZ,IVISAN,carrot,pieces or units,2,1,1,13,MIXED
CAPIZ,IVISAN,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,chicken,whole (chicken),1,1,0,9,all spellings weighed
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",large packs,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",pack,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,2,1,1,2,MIXED
CAPIZ,IVISAN,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,3,all spellings weighed
CAPIZ,IVISAN,fresh fish,pieces or units,1,1,0,15,all spellings weighed
CAPIZ,IVISAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,1,all spellings weighed
CAPIZ,IVISAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,1,MIXED
CAPIZ,IVISAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,12,all spellings weighed
CAPIZ,IVISAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,4,all spellings weighed
CAPIZ,IVISAN,loaf bread,large packs,2,1,1,3,MIXED
CAPIZ,IVISAN,loaf bread,medium packs,2,1,1,4,MIXED
CAPIZ,IVISAN,loaf bread,small packs,3,1,2,3,MIXED
CAPIZ,IVISAN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,mango,pieces or units,1,1,0,12,all spellings weighed
CAPIZ,IVISAN,"prawns, lobster, shrimp",1 pc. prawn,1,0,1,0,no weighed spelling at all
CAPIZ,IVISAN,"prawns, lobster, shrimp",tumpok,1,1,0,3,all spellings weighed
CAPIZ,IVISAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
CAPIZ,IVISAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,1,1,0,3,all spellings weighed
CAPIZ,IVISAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,0,1,0,no weighed spelling at all
CAPIZ,JAMINDAN,cabbage,pieces or units,2,2,0,10,all spellings weighed
CAPIZ,JAMINDAN,camote tops,bugkos,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,camote tops,bundle,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,camote tops,cassava leaves,1,0,1,0,no weighed spelling at all
CAPIZ,JAMINDAN,carrot,pieces or units,1,1,0,3,all spellings weighed
CAPIZ,JAMINDAN,chicken,bilog,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,chicken,chicken wings,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,chicken,pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,JAMINDAN,chicken,whole (chicken),1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,2,all spellings weighed
CAPIZ,JAMINDAN,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,2,all spellings weighed
CAPIZ,JAMINDAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,fresh fish,pieces or units,2,1,1,5,MIXED
CAPIZ,JAMINDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
CAPIZ,JAMINDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,2,MIXED
CAPIZ,JAMINDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,1,1,0,3,all spellings weighed
CAPIZ,JAMINDAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,loaf bread,individual,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,loaf bread,large packs,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,loaf bread,medium packs,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,loaf bread,pieces,1,0,1,0,no weighed spelling at all
CAPIZ,JAMINDAN,loaf bread,small packs,2,1,1,1,MIXED
CAPIZ,JAMINDAN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
CAPIZ,JAMINDAN,mango,pieces or units,2,1,1,3,MIXED
CAPIZ,JAMINDAN,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,rice,letse,1,1,0,1,all spellings weighed
CAPIZ,JAMINDAN,rice,salmon,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,cabbage,pack,1,1,0,1,all spellings weighed
CAPIZ,MA-AYON,cabbage,pieces or units,1,1,0,9,all spellings weighed
CAPIZ,MA-AYON,camote,bilog,1,1,0,3,all spellings weighed
CAPIZ,MA-AYON,camote,small size plastic,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,camote tops,bugkos,1,1,0,9,all spellings weighed
CAPIZ,MA-AYON,camote tops,bundle,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,carrot,pack,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,carrot,pieces or units,1,1,0,3,all spellings weighed
CAPIZ,MA-AYON,chicken,1order,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,chicken,bilog,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,chicken,pack,1,1,0,4,all spellings weighed
CAPIZ,MA-AYON,chicken,slice,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,chicken,tingi tingi,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,chicken,whole (chicken),1,1,0,3,all spellings weighed
CAPIZ,MA-AYON,"crackers, cookies, buiscuits, chips/curls",big can,1,1,0,5,all spellings weighed
CAPIZ,MA-AYON,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,5,all spellings weighed
CAPIZ,MA-AYON,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,6,all spellings weighed
CAPIZ,MA-AYON,fresh fish,pack,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,fresh fish,pieces or units,1,1,0,4,all spellings weighed
CAPIZ,MA-AYON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,0,1,0,no weighed spelling at all
CAPIZ,MA-AYON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
CAPIZ,MA-AYON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,2,all spellings weighed
