province,item_group,mdate,year_month,cpi,cpi_ma3,cpi_source
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",773,2024-06,123.612443976917,125.14776378882034,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",774,2024-07,128.716349982903,124.17575795156101,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",775,2024-08,120.198479894863,122.67173246282233,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",776,2024-09,119.100367510701,121.20773512744101,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",777,2024-10,124.324357976759,123.23195631548367,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",778,2024-11,126.271143458991,125.39566627520401,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",779,2024-12,125.591497389862,127.41064078615234,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",780,2025-01,130.369281509604,130.920051767076,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",781,2025-02,136.799376401762,133.03108807896436,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",782,2025-03,131.924606325527,131.80039826501766,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",783,2025-04,126.677212067764,128.60953636149767,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",784,2025-05,127.226790691202,127.234282536051,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",785,2025-06,127.798844849187,128.77088103738868,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",786,2025-07,131.287007571777,133.10641608009965,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",787,2025-08,140.233395819335,139.47150793116333,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",788,2025-09,146.894120402378,145.302580550339,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",789,2025-10,148.780225429304,150.45177484511498,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",790,2025-11,155.680978703663,154.04916061421167,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",791,2025-12,157.686277709668,155.921852991083,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",792,2026-01,154.398302559918,155.146759237563,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",793,2026-02,153.355697443103,152.11266698943936,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",794,2026-03,148.584000965297,145.45180470239765,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",795,2026-04,134.415715698793,143.52369786809166,tier1_province_exact_group
CAPIZ,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",796,2026-05,147.571376940185,,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",767,2023-12,225.522787961193,,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",768,2024-01,227.493533103581,224.41916096936166,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",769,2024-02,220.241161843311,224.067451499525,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",770,2024-03,224.467659551683,222.94397140180368,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",771,2024-04,224.123092810417,224.36704876120166,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",772,2024-05,224.510393921505,224.53413523807265,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",773,2024-06,224.968918982296,228.07473837155666,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",774,2024-07,234.744902210869,231.24703344720737,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",775,2024-08,234.027279148457,238.415743290233,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",776,2024-09,246.475048511373,242.748247680373,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",777,2024-10,247.742415381289,246.11774658649597,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",778,2024-11,244.135775866826,245.93600825699,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",779,2024-12,245.929833522855,246.10971770383333,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",780,2025-01,248.263543721819,243.71818378613034,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",781,2025-02,236.961174113717,240.38899162397865,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",782,2025-03,235.9422570364,235.079711053652,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",783,2025-04,232.335702010839,232.76138192755866,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",784,2025-05,230.006186735437,229.25848253371365,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",785,2025-06,225.433558854865,226.95776814838896,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",786,2025-07,225.433558854865,225.91197422980633,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",787,2025-08,226.868804979689,225.9788150165257,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",788,2025-09,225.634081215023,227.6281440132477,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",789,2025-10,230.381545845031,230.36340413021435,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",790,2025-11,235.074585330589,235.8186296111887,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",791,2025-12,241.999757657946,244.62075792315366,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",792,2026-01,256.787930780926,253.6670715504497,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",793,2026-02,262.213526212477,260.712158817134,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",794,2026-03,263.135019457999,261.33751866775305,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",795,2026-04,258.664010332783,259.79553517664937,tier1_province_exact_group
CAPIZ,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",796,2026-05,257.587575739166,,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",767,2023-12,127.707702029733,,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",768,2024-01,129.589913345685,129.01952155110632,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",769,2024-02,129.760949277901,129.70393730049568,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",770,2024-03,129.760949277901,129.760949277901,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",771,2024-04,129.760949277901,129.760949277901,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",772,2024-05,129.760949277901,129.760949277901,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",773,2024-06,129.760949277901,129.760949277901,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",774,2024-07,129.760949277901,129.760949277901,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",775,2024-08,129.760949277901,129.87543803258635,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",776,2024-09,130.104415541957,129.98992678727166,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",777,2024-10,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",778,2024-11,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",779,2024-12,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",780,2025-01,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",781,2025-02,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",782,2025-03,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",783,2025-04,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",784,2025-05,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",785,2025-06,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",786,2025-07,130.104415541957,130.104415541957,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",787,2025-08,130.104415541957,130.13271539198567,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",788,2025-09,130.189315092043,130.33226784081867,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",789,2025-10,130.703072888456,130.89032347180168,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",790,2025-11,131.778582434906,131.420079252756,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",791,2025-12,131.778582434906,131.23454882444867,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",792,2026-01,130.146481603534,130.69051521399135,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",793,2026-02,130.146481603534,130.146481603534,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",794,2026-03,130.146481603534,130.146481603534,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",795,2026-04,130.146481603534,130.146481603534,tier1_province_exact_group
CAPIZ,"01.1.8.6 - Ice, ice cream and sorbet (ND)",796,2026-05,130.146481603534,,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),767,2023-12,108.53611387743,,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),768,2024-01,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),769,2024-02,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),770,2024-03,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),771,2024-04,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),772,2024-05,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),773,2024-06,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),774,2024-07,108.53611387743,108.53611387743,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),775,2024-08,108.53611387743,108.57793900672766,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),776,2024-09,108.661589265323,108.661492893844,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),777,2024-10,108.786775538779,108.74504678096032,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),778,2024-11,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),779,2024-12,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),780,2025-01,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),781,2025-02,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),782,2025-03,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),783,2025-04,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),784,2025-05,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),785,2025-06,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),786,2025-07,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),787,2025-08,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),788,2025-09,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),789,2025-10,108.786775538779,108.786775538779,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),790,2025-11,108.786775538779,108.95910127800634,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),791,2025-12,109.303752756461,111.92533352477967,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),792,2026-01,117.685472279099,114.891565771553,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),793,2026-02,117.685472279099,117.68547227909899,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),794,2026-03,117.685472279099,117.664956507601,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),795,2026-04,117.623924964605,117.795668672991,tier1_province_exact_group
CAPIZ,01.2.5.0 - Water (ND),796,2026-05,118.077608775269,,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),767,2023-12,156.640352172007,,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),768,2024-01,157.618823997795,157.54207630278367,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),769,2024-02,158.367052738549,158.11764315829768,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),770,2024-03,158.367052738549,158.367052738549,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),771,2024-04,158.367052738549,158.73499636950834,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),772,2024-05,159.470883631427,159.10294000046767,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),773,2024-06,159.470883631427,159.470883631427,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),774,2024-07,159.470883631427,159.54830881835534,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),775,2024-08,159.703159192212,160.28588427404836,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),776,2024-09,161.683609998506,161.14192334511768,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),777,2024-10,162.039000844635,161.92053722925868,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),778,2024-11,162.039000844635,162.039000844635,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),779,2024-12,162.039000844635,161.97033086583966,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),780,2025-01,161.832990908249,162.19410918958366,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),781,2025-02,162.710335815867,162.41788751332766,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),782,2025-03,162.710335815867,162.78040479679368,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),783,2025-04,162.920542758647,162.95920485787465,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),784,2025-05,163.24673599911,163.24351231242767,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),785,2025-06,163.563258179526,163.457750786054,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),786,2025-07,163.563258179526,163.563258179526,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),787,2025-08,163.563258179526,163.81715118034967,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),788,2025-09,164.324937181997,164.74611403638832,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),789,2025-10,166.350146747642,166.03854218286932,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),790,2025-11,167.440542618969,167.26668143014265,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),791,2025-12,168.009354923817,170.17290996141034,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),792,2026-01,175.068832341445,172.71567320223565,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),793,2026-02,175.068832341445,175.75617564860735,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),794,2026-03,177.130862262932,176.88379419333398,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),795,2026-04,178.451687975625,178.3513581537637,tier1_province_exact_group
CAPIZ,02.1.1.0 - Spirits and liquors (ND),796,2026-05,179.471524222734,,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),767,2023-12,134.303805407839,,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),768,2024-01,134.918118346607,134.7133473670177,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),769,2024-02,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),770,2024-03,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),771,2024-04,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),772,2024-05,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),773,2024-06,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),774,2024-07,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),775,2024-08,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),776,2024-09,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),777,2024-10,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),778,2024-11,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),779,2024-12,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),780,2025-01,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),781,2025-02,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),782,2025-03,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),783,2025-04,134.918118346607,134.918118346607,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),784,2025-05,134.918118346607,134.98250312473468,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),785,2025-06,135.11127268099,135.04688790286232,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),786,2025-07,135.11127268099,135.11127268099,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),787,2025-08,135.11127268099,135.165045893492,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),788,2025-09,135.272592318496,135.26834233537033,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),789,2025-10,135.421162006625,135.52173509428465,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),790,2025-11,135.871450957733,135.8220653561617,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),791,2025-12,136.173583104127,136.87728908738566,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),792,2026-01,138.586833200297,137.78241650157366,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),793,2026-02,138.586833200297,139.097179708613,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),794,2026-03,140.117872725245,139.60752621692902,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),795,2026-04,140.117872725245,140.117872725245,tier1_province_exact_group
CAPIZ,02.1.3.0 - Beer (ND),796,2026-05,140.117872725245,,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",767,2023-12,115.1,,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",768,2024-01,115.1,115.09999999999998,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",769,2024-02,115.1,115.63333333333333,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",770,2024-03,116.7,116.16666666666667,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",771,2024-04,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",772,2024-05,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",773,2024-06,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",774,2024-07,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",775,2024-08,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",776,2024-09,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",777,2024-10,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",778,2024-11,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",779,2024-12,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",780,2025-01,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",781,2025-02,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",782,2025-03,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",783,2025-04,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",784,2025-05,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",785,2025-06,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",786,2025-07,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",787,2025-08,116.7,116.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",788,2025-09,116.7,116.8,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",789,2025-10,117.0,116.89999999999999,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",790,2025-11,117.0,117.0,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",791,2025-12,117.0,117.23333333333333,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",792,2026-01,117.7,117.46666666666665,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",793,2026-02,117.7,117.7,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",794,2026-03,117.7,118.03333333333335,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",795,2026-04,118.7,118.83333333333333,tier1_province_exact_group
CAPIZ,"11.1.1 - Restaurants, café and the like (S)",796,2026-05,120.1,,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,767,2023-12,96.0012215269916,,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,768,2024-01,96.8693683562858,97.89990034261147,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,769,2024-02,100.829111144557,100.02960142197027,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,770,2024-03,102.390324765068,102.20376233394967,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,771,2024-04,103.391851092224,105.019364466043,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,772,2024-05,109.275917540837,107.17595083792901,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,773,2024-06,108.860083880726,108.84605670747665,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,774,2024-07,108.402168700867,108.64657463174332,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,775,2024-08,108.677471313637,108.58896812272599,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,776,2024-09,108.687264353674,108.20057737973832,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,777,2024-10,107.236996471904,106.11924510937968,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,778,2024-11,102.433474502561,102.7510767631881,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,779,2024-12,98.5827593150993,100.83320464111677,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,780,2025-01,101.48338010569,102.14063214459442,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,781,2025-02,106.355757012994,104.291258338357,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,782,2025-03,105.034637896387,103.613899592456,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,783,2025-04,99.451303867987,100.55577352230416,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,784,2025-05,97.1813788025385,97.4573811924153,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,785,2025-06,95.7394609067204,95.49739140649497,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,786,2025-07,93.571334510226,93.19607744670823,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,787,2025-08,90.2774369231783,90.02768071149067,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,788,2025-09,86.2342707010677,88.99376562265758,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,789,2025-10,90.4695892437267,88.1946157882536,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,790,2025-11,87.8799874199664,90.24227535071505,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,791,2025-12,92.3772493884521,91.24223029966667,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,792,2026-01,93.4694540905815,94.16751991163176,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,793,2026-02,96.6558562558617,95.92759480184111,tier1_province_exact_group
ILOILO,01.1.1.12 - Rice,794,2026-03,97.6574740590801,101.87543812825061,tier1_province_exact_group
