province,pull_municipal_city,cons_name,unit_lbl,harmonized_nsu_unit,fallback_harmonized_nsu_unit,fold_verdict,in_MS_as,freq_price,mn_item_unit_pairs,pn_item_unit_pairs,cause,cause_label,harmonizable,detail
ILOILO,MINA,"crackers, cookies, buiscuits, chips/curls",putos,putos,pack,keep-separate,,3,11.0,727.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,BADIANGAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,,,safe-fold,,3,12.0,126.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DUEAS,"drinks at restaurant, hotel, cafe, or kiosk",pieces,,,safe-fold,,3,6.0,126.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,MAASIN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,,,safe-fold,,1,3.0,126.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BADIANGAN,fresh fish,bilog,,,safe-fold,,4,3.0,262.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BALASAN,fresh fish,putos,pack,,keep-separate,,2,1.0,66.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,BAROTAC VIEJO,fresh fish,pack,pack,,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'tumpok']"
ILOILO,BAROTAC VIEJO,fresh fish,packs,pack,,keep-separate,,3,3.0,9.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'tumpok']"
ILOILO,BAROTAC VIEJO,fresh fish,putos,pack,,keep-separate,,1,3.0,66.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'tumpok']"
ILOILO,DINGLE,fresh fish,pack,pack,,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,DINGLE,fresh fish,putos,pack,,keep-separate,,2,1.0,66.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,DINGLE,fresh fish,putos (pack),pack,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,valid for item elsewhere (spelling-fold); cell has ['bilog']
ILOILO,DUEAS,fresh fish,pack,pack,,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,DUEAS,fresh fish,putos,pack,,keep-separate,,3,2.0,66.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,DUMANGAS,fresh fish,bilog,,,safe-fold,,3,9.0,262.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DUMANGAS,fresh fish,pack,,,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DUMANGAS,fresh fish,piraso,,,safe-fold,,1,1.0,1.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=heuristic"
ILOILO,ESTANCIA,fresh fish,pack,pack,,keep-separate,,3,7.0,19.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,ESTANCIA,fresh fish,packs,pack,,keep-separate,,1,2.0,9.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,ESTANCIA,fresh fish,putos,pack,,keep-separate,,1,1.0,66.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,JANIUAY,fresh fish,putos,pack,,keep-separate,,3,7.0,66.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,MINA,fresh fish,bilog,,,safe-fold,,3,5.0,262.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,MINA,fresh fish,putos,,,keep-separate,,2,1.0,66.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN RAFAEL,fresh fish,per pack,pack,,identity(ungrouped),,3,2.0,3.0,2,empty/uncommon,False,valid for item elsewhere (spelling-fold); cell has ['bilog']
ILOILO,SAN RAFAEL,fresh fish,per packs,pack,,identity(ungrouped),,1,2.0,2.0,2,empty/uncommon,False,valid for item elsewhere (rename+reduce); cell has ['bilog']
ILOILO,SAN RAFAEL,fresh fish,putos,pack,,keep-separate,,3,9.0,66.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,AJUY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,48.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bowl', 'cone', 'putos', 'small cup']"
ILOILO,ALIMODIAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",plastic cup,plastic cup,,identity(ungrouped),,1,1.0,2.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'putos', 'small cup']"
ILOILO,BALASAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,26.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,BANATE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,3,5.0,662.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['putos']
ILOILO,BANATE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,small cup,,fold(untested/minor-flag),,1,1.0,337.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['putos']
ILOILO,CALINOG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,14.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['pack', 'putos', 'small cup']"
ILOILO,CARLES,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,putos,,keep-separate,,3,5.0,102.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'small cup']"
ILOILO,DINGLE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,16.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['cone', 'putos', 'small cup']"
ILOILO,DUMANGAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bowl,bowl,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'cone', 'piraso', 'small cup']"
ILOILO,JANIUAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,20.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,JANIUAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,pieces or units,,safe-fold,,1,3.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,LAMBUNAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,15.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,LAMBUNAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,pieces or units,,safe-fold,,2,1.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,LEMERY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,3,45.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,LEMERY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,pieces or units,,safe-fold,,2,1.0,7.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,LEON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,5.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['cone', 'putos', 'small cup']"
ILOILO,LEON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,pieces or units,,safe-fold,,1,2.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['cone', 'putos', 'small cup']"
ILOILO,MAASIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,3,27.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,MIAGAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,11.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,MIAGAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,pieces or units,,safe-fold,,1,2.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,MINA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,putos,pack,keep-separate,,2,1.0,102.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'container', 'pack', 'small cup']"
ILOILO,NEW LUCENA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,pieces or units,,safe-fold,,1,4.0,662.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['putos', 'small cup']"
ILOILO,SAN DIONISIO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,small cup,,fold(untested/minor-flag),,1,25.0,337.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,GUIMBAL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,,,safe-fold,,3,9.0,1883.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,IGBARAS,"liquor (e.g, whisky, coconut wine)",glass/shots,glass,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"valid for item elsewhere (spelling-fold); cell has ['junior lapad', 'lipid / lapad', 'long-neck']"
ILOILO,LAMBUNAO,"liquor (e.g, whisky, coconut wine)",baso,glass,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"valid for item elsewhere (spelling-fold); cell has ['lipid / lapad', 'long-neck']"
ILOILO,BADIANGAN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),,1,44.0,475.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['large packs', 'medium packs']"
ILOILO,BADIANGAN,loaf bread,small,small packs,,fold(untested/minor-flag),,1,13.0,222.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['large packs', 'medium packs']"
ILOILO,BANATE,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),,3,6.0,475.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,BANATE,loaf bread,medium,medium packs,,safe-fold,,1,2.0,412.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,BANATE,loaf bread,medium packs,medium packs,,safe-fold,,1,2.0,7.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,BANATE,loaf bread,small,small packs,,fold(untested/minor-flag),,2,1.0,222.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,BANATE,loaf bread,tama-tama nga putos,medium packs,,safe-fold,,3,5.0,252.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,CALINOG,loaf bread,small,small packs,,fold(untested/minor-flag),,1,6.0,222.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['large packs', 'medium packs']"
ILOILO,LEGANES,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),,3,11.0,475.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,LEGANES,loaf bread,tama-tama nga putos,medium packs,,safe-fold,,1,8.0,252.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['large packs']
ILOILO,MAASIN,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),,3,20.0,475.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['large packs', 'medium packs']"
ILOILO,MAASIN,loaf bread,small,small packs,,fold(untested/minor-flag),,1,28.0,222.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['large packs', 'medium packs']"
ILOILO,SAN DIONISIO,loaf bread,dalagku nga putos,large packs,,safe-fold,,1,7.0,253.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['medium packs', 'tama-tama nga putos']"
ILOILO,SAN DIONISIO,loaf bread,gagmay nga putos,small packs,,fold(untested/minor-flag),,3,30.0,475.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['medium packs', 'tama-tama nga putos']"
ILOILO,SAN DIONISIO,loaf bread,large,large packs,,safe-fold,,3,10.0,336.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['medium packs', 'tama-tama nga putos']"
ILOILO,SAN DIONISIO,loaf bread,small,small packs,,fold(untested/minor-flag),,1,4.0,222.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['medium packs', 'tama-tama nga putos']"
ILOILO,BADIANGAN,mango,bilog,,,safe-fold,,1,2.0,112.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,CALINOG,"mineral or spring water, all drinking water sold in containers",black gallon,,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=heuristic"
ILOILO,MINA,pork,portion,,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=heuristic"
ILOILO,AJUY,"prawns, lobster, shrimp",packs,pack,,keep-separate,,1,1.0,1.0,2,empty/uncommon,False,valid for item elsewhere (rename-fuzzy); cell has ['tumpok']
ILOILO,DUMANGAS,"prawns, lobster, shrimp",pack,,,keep-separate,,1,1.0,2.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DUMANGAS,"prawns, lobster, shrimp",tumpok,,,safe-fold,,4,4.0,93.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,MINA,"prawns, lobster, shrimp",tumpok,,,safe-fold,,2,1.0,93.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN RAFAEL,"prawns, lobster, shrimp",tumpok,,,safe-fold,,2,1.0,93.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BADIANGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,,reassigned-separate(item-specific),,3,5.0,129.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['putos']
ILOILO,BALASAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,putos,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'putos']"
ILOILO,BANATE,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,12.0,2031.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['pack']
ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,,reassigned-separate(item-specific),,1,2.0,129.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['putos']
ILOILO,BAROTAC VIEJO,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'lata']"
ILOILO,BAROTAC VIEJO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,,keep-separate,,3,86.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'lata']"
ILOILO,BATAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,17.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,CABATUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,64.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,CALINOG,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,70.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,CARLES,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,CARLES,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,,keep-separate,,3,43.0,2031.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,CONCEPCION,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,,keep-separate,,3,27.0,2031.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,DINGLE,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,85.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,DUEAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,pack,putos,keep-separate,,2,1.0,19.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'putos']"
ILOILO,LAMBUNAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,,reassigned-separate(item-specific),,1,2.0,129.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['putos']
ILOILO,LEMERY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,108.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,LEON,"preserved or processed meat (tocino, tapa, longaniza, etc)",binilog,pieces or units,bilog,safe-fold,,1,1.0,3.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'putos']"
ILOILO,MAASIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,,reassigned-separate(item-specific),,1,1.0,129.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['pack', 'putos']"
ILOILO,MAASIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",lata,cans,,safe-fold,,3,3.0,11.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['pack', 'putos']"
ILOILO,MIAGAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",binilog,pieces or units,bilog,safe-fold,,1,1.0,3.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,MIAGAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,,keep-separate,,3,39.0,2031.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,MINA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,45.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['bilog', 'pack']"
ILOILO,SAN DIONISIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,,reassigned-separate(item-specific),,3,6.0,129.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['lata', 'putos']"
ILOILO,SAN ENRIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,bilog,,reassigned-separate(item-specific),,1,2.0,129.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['putos']
ILOILO,SAN JOAQUIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,pack,keep-separate,,3,81.0,2031.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['binilog', 'pack']"
ILOILO,SAN RAFAEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,putos,,keep-separate,,3,31.0,2031.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bilog']
ILOILO,AJUY,rice,letse,,,safe-fold,,3,9.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BADIANGAN,rice,letse,,,safe-fold,,2,1.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BADIANGAN,rice,salmon,,,safe-fold,,3,24.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BALASAN,rice,letse,letse,,safe-fold,,3,3.0,43.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['ganta']
ILOILO,BALASAN,rice,salmon,salmon,,safe-fold,,2,1.0,310.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['ganta']
ILOILO,BANATE,rice,letse,,,safe-fold,,1,1.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BANATE,rice,salmon,,,safe-fold,,3,3.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BAROTAC NUEVO,rice,salmon,salmon,,safe-fold,,3,3.0,310.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['letse']
ILOILO,BAROTAC VIEJO,rice,letse,,,safe-fold,,2,1.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BAROTAC VIEJO,rice,salmon,,,safe-fold,,3,5.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,BINGAWAN,rice,salmon,,,safe-fold,,3,6.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,CABATUAN,rice,salmon,,,safe-fold,,3,17.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,CALINOG,rice,salmon,,,safe-fold,,3,32.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,CARLES,rice,letse,,,safe-fold,,2,1.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,CARLES,rice,salmon,,,safe-fold,,2,1.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,CONCEPCION,rice,letse,,,safe-fold,,3,4.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DINGLE,rice,letse,,,safe-fold,,2,1.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DINGLE,rice,salmon,,,safe-fold,,3,10.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DUEAS,rice,salmon,salmon,,safe-fold,,3,17.0,310.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['ganta']
ILOILO,DUMANGAS,rice,1 sack is 2900/for salary/inkind,,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=heuristic"
ILOILO,DUMANGAS,rice,1/2 sack of rice,,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename-fuzzy"
ILOILO,DUMANGAS,rice,letse,,,safe-fold,,3,3.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,DUMANGAS,rice,salmon,,,safe-fold,,2,1.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,IGBARAS,rice,salmon,,,safe-fold,,3,31.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,JANIUAY,rice,salmon,,,safe-fold,,3,7.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,LAMBUNAO,rice,salmon,,,safe-fold,,3,7.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,LEGANES,rice,salmon,,,safe-fold,,3,5.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,LEMERY,rice,letse,,,safe-fold,,3,2.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,LEMERY,rice,salmon,,,safe-fold,,3,3.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,LEON,rice,salmon,,,safe-fold,,3,12.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,MAASIN,rice,salmon,salmon,,safe-fold,,3,6.0,310.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['sack of rice']
ILOILO,MIAGAO,rice,salmon,,,safe-fold,,3,5.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,MINA,rice,salmon,salmon,,safe-fold,,3,7.0,310.0,2,empty/uncommon,False,"valid for item elsewhere (rename); cell has ['1/2 sack of rice (25kls.)', 'ganta']"
ILOILO,NEW LUCENA,rice,salmon,,,safe-fold,,3,17.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN DIONISIO,rice,letse,,,safe-fold,,3,7.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN DIONISIO,rice,salmon,,,safe-fold,,2,1.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN ENRIQUE,rice,letse,,,safe-fold,,2,1.0,43.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN ENRIQUE,rice,salmon,,,safe-fold,,3,12.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SAN RAFAEL,rice,salmon,,,safe-fold,,3,3.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SANTA BARBARA,rice,salmon,,,safe-fold,,3,2.0,310.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
ILOILO,SARA,rice,letse,letse,,safe-fold,,3,4.0,43.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['ganta']
ILOILO,SARA,rice,salmon,salmon,,safe-fold,,3,2.0,310.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['ganta']
NEGROS OCCIDENTAL,PONTEVEDRA,camote,tumpok(pile),tumpok,,identity(ungrouped),,1,1.0,1.0,2,empty/uncommon,False,valid for item elsewhere (spelling-fold); cell has ['bilog']
NEGROS OCCIDENTAL,CALATRAVA,camote tops,bugkos,bugkos,bundle,keep-separate,,1,28.0,1037.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bundle']
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,camote tops,bundle,bundle,bugkos,keep-separate,,1,1.0,35.0,2,empty/uncommon,False,valid for item elsewhere (rename); cell has ['bugkos']
NEGROS OCCIDENTAL,TOBOSO,camote tops,bugkos,,,keep-separate,,1,60.0,1037.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
NEGROS OCCIDENTAL,TOBOSO,camote tops,bundle,,,keep-separate,,1,6.0,35.0,2,empty/uncommon,False,"item absent from this cell (item in province, not this city); step1=rename"
