province,pull_municipal_city,cons_name,unit_lbl,freq_ms,freq_price,source
CAPIZ,MA-AYON,loaf bread,small,1,1,MS & Price
CAPIZ,MA-AYON,mango,bilog,6,1,MS & Price
CAPIZ,MA-AYON,pork,1 order,2,1,MS & Price
CAPIZ,MA-AYON,"prawns, lobster, shrimp",tumpok,1,3,MS & Price
CAPIZ,MA-AYON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,2,1,MS & Price
CAPIZ,MA-AYON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,6,3,MS & Price
CAPIZ,MAMBUSAO,cabbage,bilog,4,1,MS & Price
CAPIZ,MAMBUSAO,camote tops,bugkos,4,1,MS & Price
CAPIZ,MAMBUSAO,carrot,bilog,12,1,MS & Price
CAPIZ,MAMBUSAO,chicken,bilog,6,1,MS & Price
CAPIZ,MAMBUSAO,chicken,whole (chicken),9,3,MS & Price
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",balde,5,1,MS & Price
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",bilog,20,3,MS & Price
CAPIZ,MAMBUSAO,"crackers, cookies, buiscuits, chips/curls",putos,12,3,MS & Price
CAPIZ,MAMBUSAO,fresh fish,bilog,9,1,MS & Price
CAPIZ,MAMBUSAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bowl,1,1,MS & Price
CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,11,3,MS & Price
CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",long-neck,2,1,MS & Price
CAPIZ,MAMBUSAO,loaf bread,dalagku nga putos,8,1,MS & Price
CAPIZ,MAMBUSAO,loaf bread,large,1,1,MS & Price
CAPIZ,MAMBUSAO,loaf bread,small,1,1,MS & Price
CAPIZ,MAMBUSAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,4,1,MS & Price
CAPIZ,MAMBUSAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,9,3,MS & Price
CAPIZ,PANAY,beer,case,2,1,MS & Price
CAPIZ,PANAY,cabbage,bilog,15,1,MS & Price
CAPIZ,PANAY,cabbage,packs of mix vegies,3,1,MS & Price
CAPIZ,PANAY,camote,bilog,12,1,MS & Price
CAPIZ,PANAY,camote tops,bugkos,5,1,MS & Price
CAPIZ,PANAY,carrot,bilog,15,1,MS & Price
CAPIZ,PANAY,chicken,bilog,9,3,MS & Price
CAPIZ,PANAY,chicken,sliced,9,1,MS & Price
CAPIZ,PANAY,"crackers, cookies, buiscuits, chips/curls",bilog,5,3,MS & Price
CAPIZ,PANAY,"crackers, cookies, buiscuits, chips/curls",putos,3,3,MS & Price
CAPIZ,PANAY,"drinks at restaurant, hotel, cafe, or kiosk",pieces,2,1,MS & Price
CAPIZ,PANAY,fresh fish,bilog,9,3,MS & Price
CAPIZ,PANAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,1,1,MS & Price
CAPIZ,PANAY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,2,1,MS & Price
CAPIZ,PANAY,"liquor (e.g, whisky, coconut wine)",lipid / lapad,2,3,MS & Price
CAPIZ,PANAY,"liquor (e.g, whisky, coconut wine)",long-neck,2,3,MS & Price
CAPIZ,PANAY,loaf bread,medium,4,1,MS & Price
CAPIZ,PANAY,loaf bread,small,4,1,MS & Price
CAPIZ,PANAY,mango,bilog,12,3,MS & Price
CAPIZ,PANAY,"mineral or spring water, all drinking water sold in containers",distilled water,1,1,MS & Price
CAPIZ,PANAY,"prawns, lobster, shrimp",cup,3,1,MS & Price
CAPIZ,PANAY,"prawns, lobster, shrimp",tumpok,9,1,MS & Price
CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,3,3,MS & Price
CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,6,3,MS & Price
CAPIZ,PANAY,"preserved or processed meat (tocino, tapa, longaniza, etc)",role,1,1,MS & Price
CAPIZ,PANITAN,cabbage,bilog,17,3,MS & Price
CAPIZ,PANITAN,cabbage,half of 1 unit/pieces,2,1,MS & Price
CAPIZ,PANITAN,cabbage,mixmix,3,1,MS & Price
CAPIZ,PANITAN,camote,bilog,9,1,MS & Price
CAPIZ,PANITAN,camote tops,bugkos,4,1,MS & Price
CAPIZ,PANITAN,carrot,bilog,18,1,MS & Price
CAPIZ,PANITAN,chicken,whole (chicken),9,3,MS & Price
CAPIZ,PANITAN,"crackers, cookies, buiscuits, chips/curls",bilog,17,3,MS & Price
CAPIZ,PANITAN,"crackers, cookies, buiscuits, chips/curls",putos,10,3,MS & Price
CAPIZ,PANITAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,MS & Price
CAPIZ,PANITAN,fresh fish,bilog,9,3,MS & Price
CAPIZ,PANITAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,7,1,MS & Price
CAPIZ,PANITAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,7,1,MS & Price
CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,16,3,MS & Price
CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,MS & Price
CAPIZ,PANITAN,loaf bread,gagmay nga putos,10,1,MS & Price
CAPIZ,PANITAN,"prawns, lobster, shrimp",tumpok,3,1,MS & Price
CAPIZ,PANITAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,7,1,MS & Price
CAPIZ,PANITAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,6,3,MS & Price
CAPIZ,PILAR,cabbage,bilog,9,1,MS & Price
CAPIZ,PILAR,camote,bilog,3,1,MS & Price
CAPIZ,PILAR,camote tops,bugkos,3,1,MS & Price
CAPIZ,PILAR,carrot,bilog,9,1,MS & Price
CAPIZ,PILAR,chicken,whole (chicken),9,3,MS & Price
CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",bilog,15,3,MS & Price
CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",putos,12,3,MS & Price
CAPIZ,PILAR,fresh fish,50 pesos per pinutos or plastic,4,1,MS & Price
CAPIZ,PILAR,fresh fish,bilog,14,3,MS & Price
CAPIZ,PILAR,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,1,MS & Price
CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,11,3,MS & Price
CAPIZ,PILAR,loaf bread,dalagku nga putos,10,1,MS & Price
CAPIZ,PILAR,mango,"papaya, mango, banana",4,1,MS & Price
CAPIZ,PILAR,mango,pieces/ kilo,6,1,MS & Price
CAPIZ,PILAR,"prawns, lobster, shrimp",tumpok,3,1,MS & Price
CAPIZ,PILAR,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,3,1,MS & Price
CAPIZ,PILAR,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,6,3,MS & Price
CAPIZ,PONTEVEDRA,cabbage,bilog,18,2,MS & Price
CAPIZ,PONTEVEDRA,camote,bilog,9,1,MS & Price
CAPIZ,PONTEVEDRA,camote tops,bugkos,5,1,MS & Price
CAPIZ,PONTEVEDRA,carrot,bilog,14,3,MS & Price
CAPIZ,PONTEVEDRA,chicken,bilog,10,3,MS & Price
CAPIZ,PONTEVEDRA,fresh fish,bilog,7,1,MS & Price
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,3,MS & Price
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,5,1,MS & Price
CAPIZ,PONTEVEDRA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,5,1,MS & Price
CAPIZ,PONTEVEDRA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,3,3,MS & Price
CAPIZ,PONTEVEDRA,loaf bread,large,2,3,MS & Price
CAPIZ,PONTEVEDRA,loaf bread,medium,3,3,MS & Price
CAPIZ,PONTEVEDRA,loaf bread,small,1,1,MS & Price
CAPIZ,PONTEVEDRA,"prawns, lobster, shrimp",tumpok,4,1,MS & Price
CAPIZ,PONTEVEDRA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,4,3,MS & Price
CAPIZ,PONTEVEDRA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,9,3,MS & Price
CAPIZ,PRESIDENT ROXAS,cabbage,bilog,8,1,MS & Price
CAPIZ,PRESIDENT ROXAS,cabbage,mixmix,1,1,MS & Price
CAPIZ,PRESIDENT ROXAS,camote tops,bugkos,1,1,MS & Price
CAPIZ,PRESIDENT ROXAS,carrot,bilog,9,1,MS & Price
CAPIZ,PRESIDENT ROXAS,chicken,bilog,1,2,MS & Price
CAPIZ,PRESIDENT ROXAS,"drinks at restaurant, hotel, cafe, or kiosk",pieces,2,1,MS & Price
CAPIZ,PRESIDENT ROXAS,fresh fish,bilog,2,3,MS & Price
CAPIZ,PRESIDENT ROXAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,3,MS & Price
CAPIZ,PRESIDENT ROXAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,2,3,MS & Price
CAPIZ,PRESIDENT ROXAS,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,MS & Price
CAPIZ,PRESIDENT ROXAS,"liquor (e.g, whisky, coconut wine)",lipid / lapad,6,3,MS & Price
CAPIZ,PRESIDENT ROXAS,loaf bread,large,3,1,MS & Price
CAPIZ,PRESIDENT ROXAS,loaf bread,medium,3,1,MS & Price
CAPIZ,PRESIDENT ROXAS,loaf bread,small,3,1,MS & Price
CAPIZ,PRESIDENT ROXAS,mango,bilog,4,2,MS & Price
CAPIZ,PRESIDENT ROXAS,pork,2 slice,2,1,MS & Price
CAPIZ,PRESIDENT ROXAS,"prawns, lobster, shrimp",tumpok,2,3,MS & Price
CAPIZ,PRESIDENT ROXAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,2,MS & Price
CAPIZ,PRESIDENT ROXAS,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,3,MS & Price
CAPIZ,SAPI-AN,cabbage,bilog,9,1,MS & Price
CAPIZ,SAPI-AN,cabbage,mixmix,2,1,MS & Price
CAPIZ,SAPI-AN,camote tops,bundle,3,1,MS & Price
CAPIZ,SAPI-AN,carrot,bilog,9,1,MS & Price
CAPIZ,SAPI-AN,chicken,whole (chicken),6,3,MS & Price
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",bilog,6,3,MS & Price
CAPIZ,SAPI-AN,"crackers, cookies, buiscuits, chips/curls",packs,5,1,MS & Price
CAPIZ,SAPI-AN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,MS & Price
CAPIZ,SAPI-AN,fresh fish,bilog,9,4,MS & Price
CAPIZ,SAPI-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,3,MS & Price
CAPIZ,SAPI-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,4,1,MS & Price
CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,6,1,MS & Price
CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,5,1,MS & Price
CAPIZ,SAPI-AN,loaf bread,large,3,1,MS & Price
CAPIZ,SAPI-AN,loaf bread,medium,4,3,MS & Price
CAPIZ,SAPI-AN,mango,bilog,3,2,MS & Price
CAPIZ,SAPI-AN,"mineral or spring water, all drinking water sold in containers",refilled,4,1,MS & Price
CAPIZ,SAPI-AN,"prawns, lobster, shrimp",tumpok,1,1,MS & Price
CAPIZ,SAPI-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,3,1,MS & Price
CAPIZ,SAPI-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,3,3,MS & Price
CAPIZ,SAPI-AN,rice,ganta,3,1,MS & Price
CAPIZ,SIGMA,cabbage,bilog,9,1,MS & Price
CAPIZ,SIGMA,cabbage,half slice,3,1,MS & Price
CAPIZ,SIGMA,cabbage,mix slice of cabbage,3,1,MS & Price
CAPIZ,SIGMA,camote tops,bugkos,3,1,MS & Price
CAPIZ,SIGMA,carrot,bilog,3,1,MS & Price
CAPIZ,SIGMA,chicken,whole (chicken),6,3,MS & Price
CAPIZ,SIGMA,"crackers, cookies, buiscuits, chips/curls",bilog,1,3,MS & Price
CAPIZ,SIGMA,"crackers, cookies, buiscuits, chips/curls",putos,1,3,MS & Price
CAPIZ,SIGMA,fresh fish,bilog,9,3,MS & Price
CAPIZ,SIGMA,fresh fish,putos(per pack),3,1,MS & Price
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,4,3,MS & Price
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,5,3,MS & Price
CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,7,2,MS & Price
CAPIZ,SIGMA,"liquor (e.g, whisky, coconut wine)",500ml 1 redhorse.,1,1,MS & Price
CAPIZ,SIGMA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,1,3,MS & Price
CAPIZ,SIGMA,loaf bread,dalagku nga putos,13,3,MS & Price
CAPIZ,SIGMA,mango,bilog,2,1,MS & Price
CAPIZ,SIGMA,"prawns, lobster, shrimp",tumpok,3,3,MS & Price
CAPIZ,SIGMA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,3,MS & Price
CAPIZ,TAPAZ,cabbage,bilog,3,1,MS & Price
CAPIZ,TAPAZ,cabbage,pack,3,2,MS & Price
CAPIZ,TAPAZ,camote,bilog,3,1,MS & Price
CAPIZ,TAPAZ,camote tops,bugkos,3,1,MS & Price
CAPIZ,TAPAZ,carrot,bilog,9,1,MS & Price
CAPIZ,TAPAZ,chicken,whole (chicken),9,3,MS & Price
CAPIZ,TAPAZ,"crackers, cookies, buiscuits, chips/curls",bilog,6,3,MS & Price
CAPIZ,TAPAZ,"crackers, cookies, buiscuits, chips/curls",putos,6,3,MS & Price
CAPIZ,TAPAZ,fresh fish,bilog,9,1,MS & Price
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,5,3,MS & Price
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,3,1,MS & Price
CAPIZ,TAPAZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,5,1,MS & Price
CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,13,3,MS & Price
CAPIZ,TAPAZ,loaf bread,dalagku nga putos,10,3,MS & Price
CAPIZ,TAPAZ,mango,bilog,1,1,MS & Price
CAPIZ,TAPAZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,3,1,MS & Price
CAPIZ,TAPAZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,3,3,MS & Price
ILOILO,AJUY,cabbage,bilog,5,3,MS & Price
ILOILO,AJUY,cabbage,pack,1,1,MS & Price
ILOILO,AJUY,cabbage,shredded cabbage(pack),1,1,MS & Price
ILOILO,AJUY,camote,bilog,2,1,MS & Price
ILOILO,AJUY,camote tops,bugkos,3,1,MS & Price
ILOILO,AJUY,carrot,bilog,4,1,MS & Price
ILOILO,AJUY,carrot,pack,1,1,MS & Price
ILOILO,AJUY,chicken,whole (chicken),1,3,MS & Price
ILOILO,AJUY,"crackers, cookies, buiscuits, chips/curls",bilog,3,1,MS & Price
ILOILO,AJUY,"crackers, cookies, buiscuits, chips/curls",putos,3,3,MS & Price
ILOILO,AJUY,fresh fish,bilog,4,3,MS & Price
ILOILO,AJUY,fresh fish,pack,1,1,MS & Price
ILOILO,AJUY,fresh fish,tumpok,6,2,MS & Price
ILOILO,AJUY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone of an ice cream,1,1,MS & Price
ILOILO,AJUY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,1,MS & Price
ILOILO,AJUY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,4,MS & Price
ILOILO,AJUY,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",yahong,2,1,MS & Price
ILOILO,AJUY,"liquor (e.g, whisky, coconut wine)",lipid / lapad,2,3,MS & Price
ILOILO,AJUY,"liquor (e.g, whisky, coconut wine)",long-neck,3,3,MS & Price
ILOILO,AJUY,loaf bread,dalagku nga putos,1,3,MS & Price
ILOILO,AJUY,loaf bread,gagmay nga putos,1,3,MS & Price
ILOILO,AJUY,loaf bread,large,1,3,MS & Price
ILOILO,AJUY,loaf bread,medium,4,3,MS & Price
ILOILO,AJUY,mango,bilog,1,3,MS & Price
ILOILO,AJUY,"prawns, lobster, shrimp",tumpok,3,3,MS & Price
ILOILO,AJUY,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,3,MS & Price
ILOILO,AJUY,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,3,3,MS & Price
ILOILO,ALIMODIAN,cabbage,bilog,12,3,MS & Price
ILOILO,ALIMODIAN,cabbage,mixmix,3,1,MS & Price
ILOILO,ALIMODIAN,camote,bilog,11,3,MS & Price
ILOILO,ALIMODIAN,camote tops,bugkos,3,1,MS & Price
ILOILO,ALIMODIAN,carrot,bilog,8,1,MS & Price
ILOILO,ALIMODIAN,carrot,binilog,3,1,MS & Price
ILOILO,ALIMODIAN,chicken,bilog,7,3,MS & Price
ILOILO,ALIMODIAN,chicken,binilog,8,3,MS & Price
ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",bilog,11,3,MS & Price
ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,21,1,MS & Price
ILOILO,ALIMODIAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,MS & Price
ILOILO,ALIMODIAN,fresh fish,bilog,13,1,MS & Price
ILOILO,ALIMODIAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,7,3,MS & Price
ILOILO,ALIMODIAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,7,4,MS & Price
ILOILO,ALIMODIAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,3,3,MS & Price
ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,9,3,MS & Price
ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,9,2,MS & Price
ILOILO,ALIMODIAN,loaf bread,gagmay nga putos,6,1,MS & Price
ILOILO,ALIMODIAN,loaf bread,large,7,1,MS & Price
ILOILO,ALIMODIAN,loaf bread,medium,6,3,MS & Price
ILOILO,ALIMODIAN,mango,bilog,10,1,MS & Price
ILOILO,ALIMODIAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,5,1,MS & Price
ILOILO,ALIMODIAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,13,3,MS & Price
ILOILO,ALIMODIAN,rice,salmon,2,3,MS & Price
ILOILO,ANILAO,cabbage,pack 25 per pack in the market,5,1,MS & Price
ILOILO,ANILAO,camote tops,bugkos,3,1,MS & Price
ILOILO,ANILAO,carrot,bilog,13,1,MS & Price
ILOILO,ANILAO,chicken,bilog,11,3,MS & Price
ILOILO,ANILAO,"crackers, cookies, buiscuits, chips/curls",bilog,9,3,MS & Price
ILOILO,ANILAO,fresh fish,bilog,7,1,MS & Price
ILOILO,ANILAO,fresh fish,putos,5,1,MS & Price
ILOILO,ANILAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,5,1,MS & Price
ILOILO,ANILAO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,8,1,MS & Price
ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,10,3,MS & Price
ILOILO,ANILAO,loaf bread,gagmay nga putos,9,3,MS & Price
ILOILO,ANILAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,6,3,MS & Price
ILOILO,BADIANGAN,cabbage,bilog,8,3,MS & Price
ILOILO,BADIANGAN,cabbage,half,4,1,MS & Price
ILOILO,BADIANGAN,camote,bilog,8,1,MS & Price
ILOILO,BADIANGAN,camote tops,bugkos,4,1,MS & Price
ILOILO,BADIANGAN,camote tops,bundle,1,1,MS & Price
ILOILO,BADIANGAN,carrot,bilog,10,1,MS & Price
ILOILO,BADIANGAN,chicken,whole (chicken),3,3,MS & Price
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",bilog,2,3,MS & Price
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,3,3,MS & Price
ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",putos,5,3,MS & Price
ILOILO,BADIANGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,3,MS & Price
ILOILO,BADIANGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,1,1,MS & Price
ILOILO,BADIANGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gmay nga cup,2,1,MS & Price
ILOILO,BADIANGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,2,1,MS & Price
ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",6 bottles of redhorse,3,1,MS & Price
ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",junior,3,1,MS & Price
ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,3,3,MS & Price
ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",long-neck,4,3,MS & Price
ILOILO,BADIANGAN,loaf bread,large,4,3,MS & Price
ILOILO,BADIANGAN,loaf bread,medium,5,3,MS & Price
ILOILO,BADIANGAN,pork,slice,3,1,MS & Price
ILOILO,BADIANGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,3,MS & Price
ILOILO,BALASAN,cabbage,bilog,8,1,MS & Price
ILOILO,BALASAN,camote,bilog,3,1,MS & Price
ILOILO,BALASAN,camote tops,bugkos,3,1,MS & Price
ILOILO,BALASAN,camote tops,bundle,2,1,MS & Price
ILOILO,BALASAN,carrot,bilog,9,1,MS & Price
ILOILO,BALASAN,carrot,pieces or units,4,2,MS & Price
ILOILO,BALASAN,chicken,bilog,3,3,MS & Price
ILOILO,BALASAN,"crackers, cookies, buiscuits, chips/curls",packs,2,2,MS & Price
ILOILO,BALASAN,"crackers, cookies, buiscuits, chips/curls",putos,2,3,MS & Price
ILOILO,BALASAN,fresh fish,bilog,5,3,MS & Price
ILOILO,BALASAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,2,1,MS & Price
ILOILO,BALASAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,2,1,MS & Price
ILOILO,BALASAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,5,3,MS & Price
ILOILO,BALASAN,loaf bread,large packs,2,2,MS & Price
ILOILO,BALASAN,loaf bread,medium,4,1,MS & Price
ILOILO,BALASAN,loaf bread,small,2,1,MS & Price
ILOILO,BALASAN,mango,bilog,4,4,MS & Price
ILOILO,BALASAN,"prawns, lobster, shrimp",tumpok,2,3,MS & Price
ILOILO,BALASAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,5,1,MS & Price
ILOILO,BALASAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,3,MS & Price
ILOILO,BALASAN,rice,ganta,3,2,MS & Price
ILOILO,BANATE,cabbage,bilog,12,1,MS & Price
ILOILO,BANATE,camote tops,bugkos,3,1,MS & Price
ILOILO,BANATE,carrot,bilog,12,1,MS & Price
ILOILO,BANATE,chicken,bilog,10,3,MS & Price
ILOILO,BANATE,"crackers, cookies, buiscuits, chips/curls",bilog,11,1,MS & Price
ILOILO,BANATE,"crackers, cookies, buiscuits, chips/curls",putos,10,3,MS & Price
ILOILO,BANATE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,16,1,MS & Price
ILOILO,BANATE,fresh fish,putos,5,3,MS & Price
ILOILO,BANATE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,4,1,MS & Price
ILOILO,BANATE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,6,3,MS & Price
ILOILO,BANATE,loaf bread,large,7,1,MS & Price
ILOILO,BANATE,"prawns, lobster, shrimp",tumpok,3,2,MS & Price
ILOILO,BANATE,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,7,2,MS & Price
ILOILO,BAROTAC NUEVO,cabbage,bilog,9,1,MS & Price
ILOILO,BAROTAC NUEVO,cabbage,pack,3,1,MS & Price
ILOILO,BAROTAC NUEVO,camote,bilog,3,1,MS & Price
ILOILO,BAROTAC NUEVO,camote tops,bugkos,3,1,MS & Price
ILOILO,BAROTAC NUEVO,carrot,bilog,9,1,MS & Price
ILOILO,BAROTAC NUEVO,chicken,bilog,9,3,MS & Price
ILOILO,BAROTAC NUEVO,chicken,whole (chicken),2,1,MS & Price
ILOILO,BAROTAC NUEVO,"crackers, cookies, buiscuits, chips/curls",bilog,4,1,MS & Price
ILOILO,BAROTAC NUEVO,"crackers, cookies, buiscuits, chips/curls",putos,3,3,MS & Price
ILOILO,BAROTAC NUEVO,fresh fish,bilog,6,3,MS & Price
ILOILO,BAROTAC NUEVO,fresh fish,putos,1,1,MS & Price
ILOILO,BAROTAC NUEVO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,1,MS & Price
ILOILO,BAROTAC NUEVO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,1,1,MS & Price
ILOILO,BAROTAC NUEVO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,2,1,MS & Price
ILOILO,BAROTAC NUEVO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,4,3,MS & Price
ILOILO,BAROTAC NUEVO,"liquor (e.g, whisky, coconut wine)",long-neck,3,3,MS & Price
ILOILO,BAROTAC NUEVO,loaf bread,large,1,3,MS & Price
ILOILO,BAROTAC NUEVO,loaf bread,medium,3,3,MS & Price
ILOILO,BAROTAC NUEVO,loaf bread,small,2,3,MS & Price
ILOILO,BAROTAC NUEVO,loaf bread,tama-tama nga putos,1,3,MS & Price
ILOILO,BAROTAC NUEVO,mango,bilog,3,1,MS & Price
ILOILO,BAROTAC NUEVO,"prawns, lobster, shrimp",tumpok,1,3,MS & Price
ILOILO,BAROTAC NUEVO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,6,3,MS & Price
ILOILO,BAROTAC NUEVO,rice,letse,1,3,MS & Price
ILOILO,BAROTAC VIEJO,beef,2-Jan,2,1,MS & Price
ILOILO,BAROTAC VIEJO,cabbage,bilog,9,3,MS & Price
ILOILO,BAROTAC VIEJO,cabbage,"pack,shredded",2,1,MS & Price
ILOILO,BAROTAC VIEJO,camote,bilog,6,1,MS & Price
ILOILO,BAROTAC VIEJO,camote tops,bugkos,3,1,MS & Price
ILOILO,BAROTAC VIEJO,carrot,bilog,3,1,MS & Price
ILOILO,BAROTAC VIEJO,chicken,bilog,8,1,MS & Price
ILOILO,BAROTAC VIEJO,"crackers, cookies, buiscuits, chips/curls",bilog,2,1,MS & Price
