pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,p_g,conv_rank,corrected_unit,d_reclassified,k_use,n_points,d_point_usable,unusable_why,w_g,n_g,n_disputed,n_uncertain,group_id,n_filled,n_empty,branch,w_use,v_use,hetero_code,share_uncertain,d_thin
ANTIQUE,fresh fish,SAN REMIGIO,pieces or units,180,1,g,0,1,1,1,,195,9,4,4,1,1,0,3,195,.9230769230769231,,.4444444444444444,0
ANTIQUE,fresh fish,SAN REMIGIO,pieces or units,400,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN REMIGIO,pieces or units,10,,g,0,,1,1,,95,4,0,0,1,,,2,95,.1052631578947368,municipality_median,0,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN REMIGIO,putos,52.5,1,mL,1,1,1,1,,60,1,0,0,1,1,0,3,60,.875,,0,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN REMIGIO,small cup,29.375,1,mL,0,2,2,1,,100,1,0,0,1,1,1,3,100,.29375,,0,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SAN REMIGIO,small cup,87.5,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,lipid/lapad,83.75,1,mL,0,3,3,1,,375,8,0,0,1,1,2,3,375,.2233333333333333,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,lipid/lapad,120,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,lipid/lapad,228.75,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,long-neck,155,1,mL,0,2,2,1,,750,8,0,0,1,1,1,3,750,.2066666666666667,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SAN REMIGIO,long-neck,237.5,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,loaf bread,SAN REMIGIO,large packs,120,1,g,1,1,1,1,,640,3,0,0,1,1,0,3,640,.1875,,0,0
ANTIQUE,loaf bread,SAN REMIGIO,medium packs,67.5,1,g,1,1,2,1,,450,4,0,0,1,1,0,3,450,.15,,0,0
ANTIQUE,loaf bread,SAN REMIGIO,small packs,25,,g,0,,1,1,,367.5,2,0,0,1,,,2,367.5,.0680272108843537,province_median,0,1
ANTIQUE,mango,SAN REMIGIO,pieces or units,100,1,g,0,1,1,1,,245,7,0,0,1,1,0,3,245,.4081632653061225,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN REMIGIO,bilog,15,,g,0,,1,1,,62.5,2,1,1,1,,,2,62.5,.24,province_median,.5,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SAN REMIGIO,putos,70,2,g,1,1,3,1,,250,4,1,1,1,1,0,3,250,.28,,.25,0
ANTIQUE,cabbage,SEBASTE,pieces or units,50,1,g,0,1,1,1,,735,17,0,0,1,1,0,3,735,.0680272108843537,,0,0
ANTIQUE,camote tops,SEBASTE,bugkos,20,1,g,1,1,1,1,,230,3,0,0,1,1,0,3,230,.0869565217391304,,0,0
ANTIQUE,carrot,SEBASTE,pieces or units,35,1,g,0,1,1,1,,115,15,0,0,1,1,0,3,115,.3043478260869565,,0,0
ANTIQUE,chicken,SEBASTE,whole (chicken),250,1,g,0,1,1,1,,920,1,0,0,1,1,0,3,920,.2717391304347826,,0,1
ANTIQUE,chicken,SEBASTE,whole (chicken),290,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SEBASTE,pieces or units,48,1,g,1,1,1,1,,31,7,0,0,1,1,0,3,31,1.548387096774194,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SEBASTE,putos,80.875,1,g,0,2,2,1,,26,7,5,5,1,2,0,3,26,3.110576923076923,,.7142857142857143,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SEBASTE,putos,180,2,g,0,2,2,1,,88,6,0,0,2,2,0,3,88,2.045454545454545,,0,0
ANTIQUE,"drinks at restaurant, hotel, cafe, or kiosk",SEBASTE,pieces or units,60,1,mL,0,1,1,1,,350,13,2,2,1,1,0,3,350,.1714285714285714,,.1538461538461539,0
ANTIQUE,fresh fish,SEBASTE,pieces or units,180,1,g,0,1,1,1,,275,3,1,1,1,1,0,3,275,.6545454545454545,,.3333333333333333,0
ANTIQUE,fresh fish,SEBASTE,pieces or units,50,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SEBASTE,pieces or units,15,,mL,0,,1,1,,100,3,0,0,1,,,2,100,.15,municipality_median,0,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SEBASTE,putos,45,1,mL,1,1,1,1,,60,4,1,1,1,1,0,3,60,.75,,.25,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SEBASTE,small cup,30,1,mL,0,1,1,1,,110,4,0,0,1,1,0,3,110,.2727272727272727,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SEBASTE,lipid/lapad,72.5,1,mL,0,3,3,1,,375,5,0,0,1,1,2,3,375,.1933333333333333,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SEBASTE,lipid/lapad,205,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SEBASTE,lipid/lapad,140,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SEBASTE,long-neck,140,,mL,0,,1,1,,750,3,0,0,1,,,2,750,.1866666666666667,municipality_median,0,0
ANTIQUE,loaf bread,SEBASTE,large packs,160,2,g,1,1,3,1,,640,3,0,0,1,1,0,3,640,.25,,0,0
ANTIQUE,loaf bread,SEBASTE,medium packs,70,1,g,0,1,1,1,,460,4,0,0,1,1,0,3,460,.1521739130434783,,0,0
ANTIQUE,loaf bread,SEBASTE,small packs,27.5,1,g,0,3,3,1,,360,1,0,0,1,2,1,3,360,.0763888888888889,,0,1
ANTIQUE,loaf bread,SEBASTE,small packs,50,2,g,0,3,3,1,,387.5,2,0,0,2,2,1,3,387.5,.1290322580645161,,0,1
ANTIQUE,loaf bread,SEBASTE,small packs,87.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SEBASTE,bilog,45,1,g,0,1,1,1,,235,2,0,0,1,1,0,3,235,.1914893617021277,,0,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SEBASTE,cans,121.5,2,g,1,1,3,1,,155,5,0,0,1,1,0,3,155,.7838709677419354,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SEBASTE,putos,56,,g,0,,2,1,,250,4,0,0,1,,,2,250,.224,mp50_price,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SEBASTE,putos,100,,g,0,,2,1,,750,4,2,2,2,,,2,750,.1333333333333333,mp75_price,.5,0
ANTIQUE,cabbage,SIBALOM,pieces or units,50,1,g,0,1,1,1,,627.5,10,0,0,1,1,0,3,627.5,.0796812749003984,,0,0
ANTIQUE,camote,SIBALOM,tumpok,,,g,0,,1,1,,1070,4,0,0,1,,,1,1070,,,0,0
ANTIQUE,camote tops,SIBALOM,bugkos,20,1,g,1,1,1,1,,227.5,4,0,0,1,1,0,3,227.5,.0879120879120879,,0,0
ANTIQUE,carrot,SIBALOM,pieces or units,40,1,g,0,1,1,1,,160,10,0,0,1,1,0,3,160,.25,,0,0
ANTIQUE,chicken,SIBALOM,bilog,237.5,1,g,0,2,2,1,,1197.5,4,0,0,1,2,0,3,1197.5,.1983298538622129,,0,0
ANTIQUE,chicken,SIBALOM,bilog,306.25,2,g,0,2,2,1,,1425,3,0,0,2,2,0,3,1425,.2149122807017544,,0,0
ANTIQUE,chicken,SIBALOM,pieces or units,250,1,g,0,2,2,1,,220,4,0,0,1,2,0,3,220,1.136363636363636,,0,0
ANTIQUE,chicken,SIBALOM,pieces or units,300,2,g,0,2,2,1,,432.5,4,0,0,2,2,0,3,432.5,.6936416184971098,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,pieces or units,42.5,1,g,0,1,1,1,,32.5,12,0,0,1,1,0,3,32.5,1.307692307692308,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,putos,73,1,g,0,3,3,1,,22,6,6,6,1,3,0,3,22,3.318181818181818,,1,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,putos,100,2,g,0,3,3,1,,60,7,0,0,2,3,0,3,60,1.666666666666667,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",SIBALOM,putos,146,3,g,0,3,3,1,,90,5,0,0,3,3,0,3,90,1.622222222222222,,0,0
ANTIQUE,fresh fish,SIBALOM,pieces or units,70,1,g,0,1,1,1,,200,9,3,3,1,1,0,3,200,.35,,.3333333333333333,0
ANTIQUE,fresh fish,SIBALOM,pieces or units,200,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SIBALOM,pieces or units,30,1,mL,0,1,1,1,,87.5,6,0,0,1,1,0,3,87.5,.3428571428571429,,0,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SIBALOM,putos,88.5,2,mL,1,1,3,1,,65,3,0,0,1,1,0,3,65,1.361538461538462,,0,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",SIBALOM,small cup,35,1,mL,0,1,1,1,,100,5,0,0,1,1,0,3,100,.35,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SIBALOM,lipid/lapad,80,1,mL,0,2,2,1,,375,9,0,0,1,1,1,3,375,.2133333333333333,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SIBALOM,lipid/lapad,157.5,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SIBALOM,long-neck,312,1,mL,0,2,2,1,,750,8,0,0,1,2,0,3,750,.416,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",SIBALOM,long-neck,442.5,2,mL,0,2,2,1,,1000,1,0,0,2,2,0,3,1000,.4425,,0,1
ANTIQUE,loaf bread,SIBALOM,large packs,71,,g,0,,1,1,,640,6,0,0,1,,,2,640,.1109375,municipality_median,0,0
ANTIQUE,loaf bread,SIBALOM,medium packs,61.25,1,g,0,3,3,1,,450,6,0,0,1,2,1,3,450,.1361111111111111,,0,0
ANTIQUE,loaf bread,SIBALOM,medium packs,120,3,g,0,3,3,1,,500,1,0,0,3,2,1,3,500,.24,,0,1
ANTIQUE,loaf bread,SIBALOM,medium packs,85,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,loaf bread,SIBALOM,small packs,50,1,g,0,1,1,1,,360,6,0,0,1,1,0,3,360,.1388888888888889,,0,0
ANTIQUE,mango,SIBALOM,pieces or units,80,1,g,0,1,1,1,,245,13,0,0,1,1,0,3,245,.3265306122448979,,0,0
ANTIQUE,"prawns, lobster, shrimp",SIBALOM,tumpok,100,1,g,1,1,1,1,,205,3,0,0,1,1,0,3,205,.4878048780487805,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SIBALOM,bilog,55,1,g,0,1,1,1,,250,5,0,0,1,1,0,3,250,.22,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",SIBALOM,putos,70,2,g,1,1,3,1,,250,8,3,3,1,1,0,3,250,.28,,.375,0
ANTIQUE,cabbage,TIBIAO,pieces or units,50,1,g,0,1,1,1,,725,16,0,0,1,1,0,3,725,.0689655172413793,,0,0
ANTIQUE,cabbage,TIBIAO,pieces or units,80,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,camote,TIBIAO,bilog,25,1,g,0,1,1,1,,85,9,0,0,1,1,0,3,85,.2941176470588235,,0,0
ANTIQUE,camote tops,TIBIAO,bugkos,20,1,g,1,1,1,1,,142.5,6,0,0,1,1,0,3,142.5,.1403508771929824,,0,0
ANTIQUE,carrot,TIBIAO,pieces or units,32.5,1,g,0,1,1,1,,190,11,1,1,1,1,0,3,190,.1710526315789474,,.0909090909090909,0
ANTIQUE,chicken,TIBIAO,pieces or units,252.5,1,g,0,1,1,1,,547.5,2,0,0,1,1,0,3,547.5,.4611872146118721,,0,1
ANTIQUE,chicken,TIBIAO,whole (chicken),250,1,g,0,1,1,1,,877.5,2,0,0,1,1,0,3,877.5,.2849002849002849,,0,1
ANTIQUE,chicken,TIBIAO,whole (chicken),180,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,pieces or units,56,1,g,0,3,3,1,,25.5,2,0,0,1,2,1,3,25.5,2.196078431372549,,0,1
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,pieces or units,90,2,g,0,3,3,1,,44,4,0,0,2,2,1,3,44,2.045454545454545,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,pieces or units,112,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,putos,109,1,g,0,2,2,1,,290,4,0,0,1,2,0,3,290,.3758620689655172,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TIBIAO,putos,146.5,2,g,0,2,2,1,,325,2,0,0,2,2,0,3,325,.4507692307692308,,0,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIBIAO,pieces or units,30,1,g,0,1,1,1,,95,1,0,0,1,1,0,3,95,.3157894736842105,,0,1
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIBIAO,small cup,35,1,g,0,1,1,1,,100,3,0,0,1,1,0,3,100,.35,,0,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIBIAO,small cup,10,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,lipid/lapad,78.75,1,mL,0,3,3,1,,375,6,0,0,1,1,2,3,375,.21,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,lipid/lapad,115,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,lipid/lapad,225,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,long-neck,157.5,1,mL,0,1,1,1,,750,6,0,0,1,1,0,3,750,.21,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,long-neck,300,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TIBIAO,long-neck,240,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,loaf bread,TIBIAO,large packs,82.5,1,g,0,1,1,1,,680,3,0,0,1,1,0,3,680,.1213235294117647,,0,0
ANTIQUE,loaf bread,TIBIAO,large packs,290,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,loaf bread,TIBIAO,medium packs,62.5,1,g,0,1,1,1,,500,3,0,0,1,1,0,3,500,.125,,0,0
ANTIQUE,loaf bread,TIBIAO,small packs,55,1,g,1,1,1,1,,387.5,4,0,0,1,1,0,3,387.5,.1419354838709677,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIBIAO,putos,52.5,1,g,1,1,2,1,,210,4,0,0,1,1,0,3,210,.25,,0,0
ANTIQUE,cabbage,TOBIAS FORNIER,pieces or units,50,1,g,0,1,1,1,,560,20,0,0,1,1,0,3,560,.0892857142857143,,0,0
ANTIQUE,camote,TOBIAS FORNIER,bilog,25,1,g,0,1,1,1,,85,13,0,0,1,1,0,3,85,.2941176470588235,,0,0
ANTIQUE,camote tops,TOBIAS FORNIER,bugkos,20,1,g,1,1,1,1,,190,5,0,0,1,1,0,3,190,.1052631578947368,,0,0
ANTIQUE,camote tops,TOBIAS FORNIER,bundle,20,1,g,1,1,1,1,,645,3,1,1,1,1,0,3,645,.0310077519379845,,.3333333333333333,0
ANTIQUE,carrot,TOBIAS FORNIER,pieces or units,40,1,g,0,1,1,1,,115,15,0,0,1,1,0,3,115,.3478260869565217,,0,0
ANTIQUE,chicken,TOBIAS FORNIER,pieces or units,200,1,g,0,3,3,1,,150,1,0,0,1,2,1,3,150,1.333333333333333,,0,1
ANTIQUE,chicken,TOBIAS FORNIER,pieces or units,250,2,g,0,3,3,1,,220,1,0,0,2,2,1,3,220,1.136363636363636,,0,1
ANTIQUE,chicken,TOBIAS FORNIER,pieces or units,352.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,chicken,TOBIAS FORNIER,whole (chicken),200,1,g,0,2,2,1,,785,5,0,0,1,2,0,3,785,.2547770700636943,,0,0
ANTIQUE,chicken,TOBIAS FORNIER,whole (chicken),250,2,g,0,2,2,1,,1300,5,0,0,2,2,0,3,1300,.1923076923076923,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",TOBIAS FORNIER,putos,61.5,1,g,1,1,1,1,,365,8,4,4,1,1,0,3,365,.1684931506849315,,.5,0
ANTIQUE,fresh fish,TOBIAS FORNIER,pieces or units,180,1,g,0,1,1,1,,1450,7,4,4,1,1,0,3,1450,.1241379310344828,,.5714285714285714,0
ANTIQUE,fresh fish,TOBIAS FORNIER,pieces or units,210,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TOBIAS FORNIER,putos,45,1,mL,1,1,1,1,,500,5,5,5,1,1,0,3,500,.09,,1,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TOBIAS FORNIER,small cup,17.5,1,mL,0,1,1,1,,100,4,0,0,1,1,0,3,100,.175,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,lipid/lapad,80,1,mL,0,2,2,1,,375,8,0,0,1,1,1,3,375,.2133333333333333,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,lipid/lapad,160,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,long-neck,155,1,mL,0,2,2,1,,750,8,0,0,1,2,0,3,750,.2066666666666667,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",TOBIAS FORNIER,long-neck,285,2,mL,0,2,2,1,,1000,2,0,0,2,2,0,3,1000,.285,,0,1
ANTIQUE,loaf bread,TOBIAS FORNIER,large packs,130,1,g,0,1,1,1,,640,3,0,0,1,1,0,3,640,.203125,,0,0
ANTIQUE,loaf bread,TOBIAS FORNIER,medium packs,67.5,,g,0,,1,1,,450,4,0,0,1,,,2,450,.15,municipality_median,0,0
ANTIQUE,loaf bread,TOBIAS FORNIER,small packs,50,,g,0,,1,1,,360,1,0,0,1,,,2,360,.1388888888888889,municipality_median,0,1
ANTIQUE,mango,TOBIAS FORNIER,pieces or units,100,1,g,0,1,1,1,,205,6,0,0,1,1,0,3,205,.4878048780487805,,0,0
ANTIQUE,mango,TOBIAS FORNIER,pieces or units,60,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",TOBIAS FORNIER,cans,93,1,g,0,1,1,1,,155,13,0,0,1,1,0,3,155,.6,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",TOBIAS FORNIER,cans,54,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",TOBIAS FORNIER,pack,50,,g,0,,1,1,,255,2,0,0,1,,,2,255,.196078431372549,province_median,0,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",TOBIAS FORNIER,putos,80,2,g,1,1,3,1,,630,4,2,2,1,1,0,3,630,.126984126984127,,.5,0
ANTIQUE,rice,TOBIAS FORNIER,gantang,,,g,0,,1,1,,2255,3,0,0,1,,,1,2255,,,0,0
ANTIQUE,cabbage,VALDERRAMA,pieces or units,50,1,g,0,1,1,1,,595,21,0,0,1,1,0,3,595,.0840336134453782,,0,0
ANTIQUE,camote tops,VALDERRAMA,bugkos,20,1,g,1,1,1,1,,210,3,0,0,1,1,0,3,210,.0952380952380952,,0,0
ANTIQUE,camote tops,VALDERRAMA,bundle,20,1,g,1,1,1,1,,1110,1,1,1,1,1,0,3,1110,.018018018018018,,1,1
ANTIQUE,carrot,VALDERRAMA,pieces or units,40,1,g,0,1,1,1,,110,11,0,0,1,1,0,3,110,.3636363636363636,,0,0
ANTIQUE,chicken,VALDERRAMA,pieces or units,260,1,g,0,2,2,1,,200,2,0,0,1,2,0,3,200,1.3,,0,1
ANTIQUE,chicken,VALDERRAMA,pieces or units,400,2,g,0,2,2,1,,327.5,2,0,0,2,2,0,3,327.5,1.221374045801527,,0,1
ANTIQUE,chicken,VALDERRAMA,whole (chicken),250,1,g,0,1,1,1,,1147.5,6,0,0,1,1,0,3,1147.5,.2178649237472767,,0,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",VALDERRAMA,pieces or units,70,1,g,0,1,1,1,,47.5,12,3,3,1,1,0,3,47.5,1.473684210526316,,.25,0
ANTIQUE,"crackers, cookies, buiscuits, chips/curls",VALDERRAMA,putos,135,2,g,1,1,2,1,,290,6,1,1,1,1,0,3,290,.4655172413793103,,.1666666666666667,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",VALDERRAMA,pieces or units,7.5,,mL,0,,1,1,,112.5,4,0,0,1,,,2,112.5,.0666666666666667,municipality_median,0,0
ANTIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",VALDERRAMA,small cup,30,1,mL,0,1,1,1,,100,3,1,1,1,1,0,3,100,.3,,.3333333333333333,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",VALDERRAMA,lipid/lapad,82.5,1,mL,0,2,2,1,,375,7,0,0,1,1,1,3,375,.22,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",VALDERRAMA,lipid/lapad,160,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",VALDERRAMA,long-neck,157.5,1,mL,0,1,1,1,,750,14,0,0,1,1,0,3,750,.21,,0,0
ANTIQUE,"liquor (e.g, whisky, coconut wine)",VALDERRAMA,long-neck,400,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,"liquor (e.g, whisky, coconut wine)",VALDERRAMA,long-neck,260,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,loaf bread,VALDERRAMA,medium packs,55,1,g,0,1,1,1,,600,1,0,0,1,1,0,3,600,.0916666666666667,,0,1
ANTIQUE,loaf bread,VALDERRAMA,small packs,50,1,g,0,1,1,1,,385,1,0,0,1,1,0,3,385,.1298701298701299,,0,1
ANTIQUE,loaf bread,VALDERRAMA,small packs,105,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ANTIQUE,loaf bread,VALDERRAMA,tama-tama nga putos,60,,g,0,,1,1,,500,1,0,0,1,,,2,500,.12,province_median,0,1
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",VALDERRAMA,cans,93,1,g,1,1,1,1,,198,7,0,0,1,1,0,3,198,.4696969696969697,,0,0
ANTIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",VALDERRAMA,putos,47.5,1,g,1,1,2,1,,250,4,0,0,1,1,0,3,250,.19,,0,0
CAPIZ,cabbage,CUARTERO,pieces or units,42.5,1,g,0,1,1,1,,630,10,0,0,1,1,0,3,630,.0674603174603175,,0,0
CAPIZ,camote tops,CUARTERO,bugkos,20,1,g,0,1,1,1,,440,9,3,3,1,1,0,3,440,.0454545454545455,,.3333333333333333,0
CAPIZ,carrot,CUARTERO,pieces or units,25,1,g,0,1,1,1,,125,9,0,0,1,1,0,3,125,.2,,0,0
CAPIZ,chicken,CUARTERO,bilog,250,1,g,0,3,3,1,,1085,1,0,0,1,2,1,3,1085,.2304147465437788,,0,1
CAPIZ,chicken,CUARTERO,bilog,300,2,g,0,3,3,1,,1330,2,0,0,2,2,1,3,1330,.2255639097744361,,0,1
CAPIZ,chicken,CUARTERO,bilog,400,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
CAPIZ,chicken,CUARTERO,pieces or units,300,1,g,0,1,1,1,,250,8,0,0,1,1,0,3,250,1.2,,0,0
CAPIZ,chicken,CUARTERO,whole (chicken),240,1,g,0,3,3,1,,1110,3,0,0,1,3,0,3,1110,.2162162162162162,,0,0
CAPIZ,chicken,CUARTERO,whole (chicken),300,2,g,0,3,3,1,,1197.5,4,0,0,2,3,0,3,1197.5,.2505219206680585,,0,0
CAPIZ,chicken,CUARTERO,whole (chicken),400,3,g,0,3,3,1,,1375,2,0,0,3,3,0,3,1375,.2909090909090909,,0,1
CAPIZ,"crackers, cookies, buiscuits, chips/curls",CUARTERO,pieces or units,8,,g,0,,1,1,,29,4,0,0,1,,,2,29,.2758620689655172,municipality_median,0,0
CAPIZ,"crackers, cookies, buiscuits, chips/curls",CUARTERO,putos,60,,g,0,,1,1,,290,4,0,0,1,,,2,290,.2068965517241379,municipality_median,0,0
CAPIZ,fresh fish,CUARTERO,pieces or units,110,1,g,0,1,1,1,,475,9,0,0,1,1,0,3,475,.2315789473684211,,0,0
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CUARTERO,cone,15,,g,0,,1,1,,105,2,0,0,1,,,2,105,.1428571428571428,province_median,0,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CUARTERO,pieces or units,10,,g,0,,1,1,,395,1,1,1,1,,,2,395,.0253164556962025,municipality_median,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CUARTERO,putos,20,,mL,0,,1,1,,600,3,2,2,1,,,2,600,.0333333333333333,province_median,.6666666666666666,0
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CUARTERO,tupperware,235,,g,0,,1,1,,1137.5,2,0,0,1,,,2,1137.5,.2065934065934066,province_median,0,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",CUARTERO,lipid/lapad,65,1,mL,0,3,3,1,,375,4,0,0,1,1,2,3,375,.1733333333333333,,0,0
