geolocation,commodity,year,month,date,cpi
Antique,01.1.6 - Fruits and nuts (ND),2026,2,2026-02-01,160.3000000000000
Antique,01.1.6 - Fruits and nuts (ND),2026,3,2026-03-01,162.7000000000000
Antique,01.1.6 - Fruits and nuts (ND),2026,4,2026-04-01,164.9000000000000
Antique,01.1.6 - Fruits and nuts (ND),2026,5,2026-05-01,161.6000000000000
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2023,12,2023-12-01,169.3996497760360
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,1,2024-01-01,157.6278376281210
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,2,2024-02-01,156.0332659572130
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,3,2024-03-01,158.6965399181970
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,4,2024-04-01,164.5150301641680
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,5,2024-05-01,161.3428503507670
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,6,2024-06-01,163.9891607833370
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,7,2024-07-01,171.5679965752280
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,8,2024-08-01,172.6366988653050
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,9,2024-09-01,171.0421271943970
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,10,2024-10-01,166.8012450909200
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,11,2024-11-01,167.3271144717510
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2024,12,2024-12-01,165.7325428008430
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,1,2025-01-01,169.4475555234900
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,2,2025-02-01,166.8012450909200
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,3,2025-03-01,162.7728453782850
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,4,2025-04-01,159.3233138981730
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,5,2025-05-01,163.0862323682730
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,6,2025-06-01,163.0862323682730
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,7,2025-07-01,167.3271144717510
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,8,2025-08-01,166.8012450909200
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,9,2025-09-01,166.8012450909200
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,10,2025-10-01,171.7337704502410
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,11,2025-11-01,175.9746525537180
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2025,12,2025-12-01,166.2753757100880
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2026,1,2026-01-01,170.5162578135660
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2026,2,2026-02-01,162.5051929359740
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2026,3,2026-03-01,163.5738952260500
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2026,4,2026-04-01,124.1957484192310
Antique,"01.1.6.2 - Citrus fruits, fresh (ND)",2026,5,2026-05-01,128.5878757896920
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2023,12,2023-12-01,141.7000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,1,2024-01-01,137.0000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,2,2024-02-01,132.7000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,3,2024-03-01,129.4000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,4,2024-04-01,129.8000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,5,2024-05-01,126.3000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,6,2024-06-01,136.4000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,7,2024-07-01,137.8000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,8,2024-08-01,144.4000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,9,2024-09-01,138.5000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,10,2024-10-01,138.2000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,11,2024-11-01,148.0000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2024,12,2024-12-01,143.6000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,1,2025-01-01,153.1000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,2,2025-02-01,145.9000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,3,2025-03-01,139.6000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,4,2025-04-01,128.6000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,5,2025-05-01,127.2000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,6,2025-06-01,132.0000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,7,2025-07-01,132.2000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,8,2025-08-01,140.2000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,9,2025-09-01,145.1000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,10,2025-10-01,147.5000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,11,2025-11-01,150.8000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2025,12,2025-12-01,181.5000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2026,1,2026-01-01,186.3000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2026,2,2026-02-01,174.4000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2026,3,2026-03-01,160.2000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2026,4,2026-04-01,160.1000000000000
Antique,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",2026,5,2026-05-01,162.7000000000000
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2023,12,2023-12-01,131.5071550284730
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,1,2024-01-01,126.7131529905010
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,2,2024-02-01,124.4348121367850
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,3,2024-03-01,124.6335248981350
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,4,2024-04-01,127.4830618813870
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,5,2024-05-01,129.4739595978080
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,6,2024-06-01,129.4812713649320
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,7,2024-07-01,129.6954266421070
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,8,2024-08-01,128.6861012785520
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,9,2024-09-01,129.5771161207430
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,10,2024-10-01,136.6440289295450
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,11,2024-11-01,145.9419396455650
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2024,12,2024-12-01,147.1757064495280
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,1,2025-01-01,147.7427087373870
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,2,2025-02-01,147.0475695949750
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,3,2025-03-01,147.1511898979700
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,4,2025-04-01,142.8403015245290
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,5,2025-05-01,140.9900615549790
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,6,2025-06-01,142.8406291238870
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,7,2025-07-01,140.9237545025770
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,8,2025-08-01,143.1497803637540
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,9,2025-09-01,149.9167757140360
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,10,2025-10-01,153.2351658435780
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,11,2025-11-01,157.9939763039560
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2025,12,2025-12-01,189.3059750197410
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2026,1,2026-01-01,202.2903275274660
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2026,2,2026-02-01,206.4245026214590
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2026,3,2026-03-01,194.2140875563690
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2026,4,2026-04-01,204.6473063915270
Antique,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",2026,5,2026-05-01,194.5029350949450
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2023,12,2023-12-01,136.7648474916250
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,1,2024-01-01,134.2456872787420
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,2,2024-02-01,132.9077276267290
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,3,2024-03-01,131.7635672196880
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,4,2024-04-01,130.0430524070860
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,5,2024-05-01,129.8589800003870
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,6,2024-06-01,148.2286818333500
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,7,2024-07-01,149.1664629341050
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,8,2024-08-01,162.4122692877270
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,9,2024-09-01,150.2129769085580
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,10,2024-10-01,147.9273905759080
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,11,2024-11-01,162.9614933550700
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2024,12,2024-12-01,154.1395469371200
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,1,2025-01-01,162.2423669780580
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,2,2025-02-01,148.6164539655930
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,3,2025-03-01,133.5551991462400
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,4,2025-04-01,116.6980988948380
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,5,2025-05-01,116.0888111232350
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,6,2025-06-01,126.6352743670140
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,7,2025-07-01,129.3027133510160
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,8,2025-08-01,141.9110363281240
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,9,2025-09-01,145.3615809019250
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,10,2025-10-01,152.1626122195380
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,11,2025-11-01,151.0590010762020
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2025,12,2025-12-01,184.4268331007860
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2026,1,2026-01-01,211.1928967440980
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2026,2,2026-02-01,181.4665912054510
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2026,3,2026-03-01,158.9678024366970
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2026,4,2026-04-01,155.7940950534480
Antique,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",2026,5,2026-05-01,177.1268822768740
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2023,12,2023-12-01,143.7102283153050
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,1,2024-01-01,141.8732391853040
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,2,2024-02-01,147.7259674031920
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,3,2024-03-01,144.8445708682030
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,4,2024-04-01,153.2265146489900
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,5,2024-05-01,156.3364877958080
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,6,2024-06-01,171.7364753059560
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,7,2024-07-01,174.4210848035100
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,8,2024-08-01,179.2471800415640
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,9,2024-09-01,191.3772245785060
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,10,2024-10-01,199.2826485465640
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,11,2024-11-01,212.6620584226960
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2024,12,2024-12-01,214.0200731539300
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,1,2025-01-01,213.1929645330270
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,2,2025-02-01,197.8904307226180
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,3,2025-03-01,190.4142528829000
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,4,2025-04-01,180.8050887412090
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,5,2025-05-01,178.5652505497110
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,6,2025-06-01,177.7961232314440
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,7,2025-07-01,184.7188803730640
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,8,2025-08-01,175.4666784337970
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,9,2025-09-01,179.7756773721600
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,10,2025-10-01,190.9995863585520
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,11,2025-11-01,167.7917517832460
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2025,12,2025-12-01,212.3339431345700
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2026,1,2026-01-01,251.7251130261320
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2026,2,2026-02-01,233.2278170222260
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2026,3,2026-03-01,232.3864879134830
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2026,4,2026-04-01,210.1477930894330
Antique,"01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",2026,5,2026-05-01,210.6341217691490
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2023,12,2023-12-01,163.5162369013280
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,1,2024-01-01,153.1198517332410
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,2,2024-02-01,139.2922841372360
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,3,2024-03-01,126.3580216244580
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,4,2024-04-01,127.2578252512230
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,5,2024-05-01,111.0068143833650
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,6,2024-06-01,118.6878850259870
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,7,2024-07-01,123.3271222150040
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,8,2024-08-01,128.2875492372450
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,9,2024-09-01,121.2708708246460
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,10,2024-10-01,117.2774065281130
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,11,2024-11-01,121.8117659074070
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2024,12,2024-12-01,119.4687941929860
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,1,2025-01-01,140.5020833176110
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,2,2025-02-01,138.5512667045460
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,3,2025-03-01,139.5072685333020
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,4,2025-04-01,128.3021253848660
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,5,2025-05-01,125.2128133990930
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,6,2025-06-01,127.2643698618740
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,7,2025-07-01,124.8888992730890
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,8,2025-08-01,135.5355245735160
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,9,2025-09-01,140.7425117736200
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,10,2025-10-01,135.0299996078130
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,11,2025-11-01,145.2662810332890
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2025,12,2025-12-01,180.6163124355080
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,1,2026-01-01,144.4753486808180
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,2,2026-02-01,139.6343105012430
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,3,2026-03-01,132.1276510557030
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,4,2026-04-01,125.6438603698320
Antique,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",2026,5,2026-05-01,112.7784792718370
Antique,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2023,12,2023-12-01,136.9640341831500
Antique,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,1,2024-01-01,136.3283720435740
Antique,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",2024,2,2024-02-01,136.2134371876120
